,0,1,2,3
1098,야 그거 다 편집장한테 가랑이 한 번 벌려주고 한거야 ㅋㅋ,2,"['야', '그거', '다', '편집장', '한테', '가랑', '이', '한', '번', '벌리', '어', '주', '고', '하', 'ᆫ', '거', '이', '야', 'ㅋㅋ']","가랑이,벌리"
1099,당연하지 아다련아 ㅋㅋ 맛있는 봊이들 천국인데 넌 안가봤음?,2,"['당연', '하', '지', '아', '다', '련', '아', 'ㅋㅋ', '맛있', '는', '봊이', '들', '천국', '이', 'ᆫ데', '너', 'ᆫ', '안', '가', '어', '보', '었', '음', '?']","봊이,보지"
1100,어찌 된 게 연애를 하고 나서 완전 대꼴 된 듯,2,"['OO', '는', '어찌', '되', 'ᆫ', '것', '이', '연애', '를', '하', '고', '나', '어서', '완전', '대', '꼴', '되', 'ᆫ', '듯']","꼴,대꼴"
1101,유부녀의 농익은 맛같은 게 느껴지는 거 같더라,2,"['유부녀', '의', '농익', '은', '맛', '같', '은', '것', '이', '느끼', '어', '지', '는', '거', '같', '더라']","농익,맛"
1102,하여튼 계집들은 남자라면 질질 싸요 질질 싸,2,"['하여튼', '계집', '들', '은', '남자', '이', '라면', '질질', '싸', '어요', '질질', '싸', '어']","질질,싸"
1103,니가 누워서 다리 벌리고 가만히 있어바.,2,"['니', '가', '눕', '어서', '다리', '벌리', '고', '가만히', '있', '어', '바', '.']","눕,다리,벌리"
1104,"90년생, 몽둥이 아주 빠딱 선다 급식아",2,"['90', '년', '생', ',', '몽둥이', '아주', '빠', '딱', '서', 'ᆫ다', '급식', '아']","몽둥이,빠,딱"
1105,야 꼬시는거는 안되도 하고다니는 짓을 보면 잘하면 한번 따먹을 수는 있을거 같은데,2,"['야', '꼬시', '는', '거', '는', '안', '되', '도', '하', '고', '다니', '는', '짓', '을', '보', '면', '잘', '하', '면', '한번', '따', '어', '먹', '을', '수', '는', '있', '을', '거', '같', '은데']",따
1106,딱 한입 베어먹고 버린 남자가 한 트럭인 걸 보면 사실은 속궁합을 중시하는 듯?,2,"['딱', '한', '입', '베', '어', '먹', '고', '버리', 'ᆫ', '남자', '가', '한', '트럭', '이', 'ᆫ', '거', 'ᆯ', '보', '면', '사실', '은', '속궁합', '을', '중시', '하', '는', '듯', '?']",속궁합
1107,신나서 끝 날리는 거 신음소리 같지 않냐?,2,"['신', '나', '어서', '끝', '날리', '는', '거', '신음', '소리', '같', '지', '않', '냐', '?']",신음
1108,나랑 눈 마주치고 젖었나 봄 ㅋㅋㅋ,2,"['나', '랑', '눈', '마주치', '고', '젖', '었', '나', '봄', 'ㅋㅋㅋ']","젖,젖었나"
1109,역시 돈은 와이프한테 받고 몽둥이는 영계한테 휘둘러야지,2,"['역시', '돈', '은', '와이프', '한테', '받', '고', '몽둥이', '는', '영계', '한테', '휘두르', '어야지']","몽둥이,영계"
1110,어제도 세마리 정도 따먹고 몸보신했음ㅋㅋ,2,"['어제', '도', '세', '마리', '정도', '따먹', '고', '몸보신', '하', '었', '음', 'ㅋㅋ']","따먹,몸보신"
1111,남편이 욕구를 안 풀어주면 이렇게라도 풀어야지,2,"['남편', '이', '욕구', '를', '안', '풀', '어', '주', '면', '이렇', '게', '이', '라도', '풀', '어야지']",욕구
1112,쟤들은 아무한테나 가랑이 벌려줄듯ㅋㅋㅋ,2,"['쟤', '들', '은', '아무', '한테', '나', '가랑이', '벌리', '어', '주', 'ᆯ', '듯', 'ㅋㅋㅋ']","가랑이,벌리"
1113,그럼 가랑이가 365일 열려있는 상태겠네,2,"['그럼', '가랑이', '가', '365', '일', '열리', '어', '있', '는', '상태', '이', '겠', '네']",가랑이
1114,"소중이는 길이가 중요해, 두께가 중요해?",2,"['소중이', '는', '길이', '가', '중요', '하', '어', ',', '두께', '가', '중요', '하', '어', '?']",소중이
1115,스폰 구하는 거지 ㅋㅋ 한 번 대줄테니까 돈 받으려고 저렇게 찍는 거임,2,"['스포', 'ᆫ', '구하', '는', '거', '이', '지', 'ㅋㅋ', '한', '번', '대', '어', '주', 'ᆯ테니까', '돈', '받', '으려고', '저렇', '게', '찍', '는', '거', '이', 'ᆷ']",스폰
1116,다리벌려서 남자 꼬셔서 다니는거지,2,"['다리', '벌리', '어서', '남자', '꼬시', '어서', '다니', '는', '거지']","다리,벌리"
1117,한 마디로 꽃돼지? 따먹으면 맛있긴 할듯ㅎㅎ,2,"['한', '마디', '로', '꽃', '돼지', '?', '따', '어', '먹', '으면', '맛있', '기', 'ᆫ', '하', 'ᆯ', '듯', 'ㅎㅎ']","꽃,돼지,따,먹"
1118,주인님 박아주세요 물이 질질 새고 있어요,2,"['주인', '님', '박', '어', '주', '세', '요', '물', '이', '질질', '새', '고', '있', '어요']","박,물,질질"
1119,얼마나 허벌이면 박지고 않았는데 물이 벌써 새냐,2,"['얼마나', '허', '벌이', '면', '박', '지', '고', '않', '었', '는데', '물', '이', '벌써', '새', '냐']","허,벌이,허벌이,물"
1120,헉헉 주인님 생각하면 벌써 아래가 벌렁거려요,2,"['헉헉', '주인', '님', '생각', '하', '면', '벌써', '아래', '가', '벌렁거리', '어요']","아래,벌렁거리"
1121,"와, 왜 그렇게 못해? 다 몸 대주고 선발된 것들인가?",2,"['와', ',', '왜', '그렇', '게', '못', '하', '어', '?', '다', '몸', '대', '어', '주', '고', '선발', '되', 'ᆫ', '것', '들', '이', 'ᆫ가', '?']","몸,대,대주고"
1122,자식이 눈앞에 보이겠냐 큰 물건이 쑤시고 있는데,2,"['자식', '이', '눈앞', '에', '보이', '겠', '냐', '크', 'ᆫ', '물건', '이', '쑤시', '고', '있', '는', '데']","물건,쑤시"
1123,의젖은 줘도 안 먹는다,2,"['의젖', '은', '주', '어도', '안', '먹', '는다']",의젖
1124,스시녀들이 원래 쫄깃하고 맛있어,2,"['스시녀', '들', '이', '원래', '쫄깃하', '고', '맛있', '어']","스시녀,쫄깃하,맛있"
1125,쟤가 가슴이 어디있냐?,2,"['쟤', '가', '가슴', '이', '어디', '있', '냐', '?']",가슴
1126,"아, 초딩 몸매라 A컵도 흘러내리는 가슴이지 ㅋㅋㅋ",2,"['아', ',', '초딩', '몸매', '이', '라', 'A', '컵', '도', '흘러내리', '는', '가슴', '이', '지', 'ㅋㅋㅋ']","몸매,컵"
1127,뒤돌아서 노래 불러도 등인지 가슴인지 구분 안감,2,"['뒤돌아서', '어', '노래', '부르', '어도', '등', '이', 'ᆫ지', '가슴', '이', 'ᆫ지', '구분', '안감']",가슴
1128,그런것들이 누가 누구보고 틀딱이라 하는지 느그 애널매니아 항문견이지,2,"['그런', '것', '들', '이', '누구', '가', '누구', '보고', '틀', '딱', '이', '라', '하', '는', '지', '느그', '애널', '매니아', '항', '문견', '이', '지']","애널,항,문견,항문"
1129,원래 저따구로 입고 다니면 다들 먹버하지,2,"['원래', '저따구', '로', '입', '고', '다니', '면', '다', '들', '먹버', '하', '지']",먹버
1130,역시 양녀가 궁디나 젖이 보기도 좋고 하기도 좋지,2,"['역시', '양녀', '가', '궁디', '나', '젖', '이', '보', '기', '도', '좋', '고', '하', '기', '도', '좋', '지']","양녀,궁디,젖"
1131,그거 다 떡 못치게 하려고 그런 거임,2,"['그거', '다', '떡', '못', '치', '게', '하', '려고', '그러', 'ᆫ', '거', '이', 'ᆷ']","떡,떡쳐도"
1132,너 벗방볼라고 하냐,2,"['너', '벗', '방', '보', 'ᆯ라고', '하', '냐']","벗,방,벗방"
1133,가서 슬쩍 가슴 한 번 만져 보고 올까?,2,"['가', '어서', '슬쩍', '가슴', '한', '번', '만지', '어', '보', '고', '오', 'ᆯ까', '?']",가슴
1134,ㅋㅋ와 오랜만에 먹버 가나요~?,2,"['ㅋㅋ', '오', '어', '오랜만', '에', '먹버', '가', '나', '어요', '~', '?']",먹버
1135,뭔 일은 아니고 개꼴리는데 안 대줘서 걍 헤어짐,2,"['뭔', '일', '은', '아니', '고', '개', '꼴리', '는', '데', '안', '대', '어', '주', '어서', '걍', '헤어지', 'ᆷ']","꼴리,대줘서"
1136,걔네가 선수치기 전에 내가 먼저 따먹어야겠다,2,"['걔', '네', '가', '선수', '치', '기', '전', '에', '나', '가', '먼저', '따먹', '어야', '겠', '다']",따먹
1137,그 15세인데 자동차서 여자 먹는씬 나오던데,2,"['그', '15', '세', '이', 'ᆫ데', '자동차', '서', '여자', '먹', '는', '씬', '나오', '던데']","먹,먹는"
1138,빨리 무릎꿇고 내 거기 빨면 맛있는 물 나옴,2,"['빨리', '무릎', '꿇', '고', '나', '의', '거기', '빨', '면', '맛있', '는', '물', '나오', 'ᆷ']","거기,빨"
1139,정말 숙녀분이 의젖하시네요,2,"['정말', '숙녀', '분', '이', '의젖', '하', '시', '네요']",의젖
1140,"아, 너 미성년자? 싱싱하겠네",2,"['아', ',', '너', '미성년자', '?', '싱싱하', '겠', '네']",싱싱하
1141,그 나이에 다리벌린 년도 잘못이지,2,"['그', '나이', '에', '다리', '벌리', 'ᆫ', '년', '도', '잘못', '이', '지']","다리,벌리"
1142,여자애들 가랑이 다 찢어질듯 ㅋㅋ 무슨 잘못이고 어후~,2,"['여자', '애', '들', '가랑', '이', '다', '찢어지', 'ᆯ', '듯', 'ㅋㅋ', '무슨', '잘못', '이고', '어후', '~']",가랑
1143,젖탱이 박살날때까지 맞고 싶나,2,"['젖탱', '이', '박살나', 'ᆯ', '때', '까지', '맞', '고', '싶', '나']",젖탱
1144,쟤 얼굴도 쩔고 떡 인심 좋게 생겼다.,2,"['쟤', '얼굴', '도', '쩔', '고', '떡', '인심', '좋', '게', '생기', '었', '다', '.']",떡
1145,엉덩이 빵빵한 게 만져보고 싶구만.,2,"['엉덩이', '빵빵하', 'ᆫ', '것', '이', '만지', '어', '보', '고', '싶', '구만', '.']","엉덩이,빵빵하"
1146,야 미쳤냐 니 조옥물 튀긴 옷을 입으라고?,2,"['야', '미치', '었', '냐', '니', '조', '옥', '물', '튀기', 'ᆫ', '옷', '을', '입', '으라고', '?']","조,좃물"
1147,와 다 넣고싶게 생겼다. 한번만 대주면 안될려나,2,"['와', '다', '넣', '고', '싶', '게', '생기', '었', '다', '.', '한', '번', '만', '대', '어', '주', '면', '안', '되', 'ᆯ려나']","넣,넣고싶게,대,대주면"
1148,스폰 하나 물었거나 화류계인데 결국 몸 팔았단 얘기지,2,"['스폰', '하나', '물', '었', '거나', '화류', '계', '이', 'ᆫ데', '결국', '몸', '팔', '었', '단', '얘기', '지']",스폰
1149,ㅋㅋㅋ 한심한 빠순이들 가수가 벌려달라하면 벌려주겠네,2,"['ㅋㅋㅋ', '한심', '하', 'ᆫ', '빠순', '이', '들', 'ᆯ', '가수', '가', '벌리', '어', '달', '라', '하', '면', '벌리', '어', '주', '겠', '네']",벌리
1150,헐 여자 후려서 다 임신시켜버렸으려나?,2,"['헐', '여자', '후리', '어서', '다', '임신', '시키', '어', '버리', '었', '으려나', '?']",임신
1151,쟤는 다리가 이상하게 야함 ㅋㅋㅋ 사진 본 뒤로 호감 됨,2,"['쟤', '는', '다리', '가', '이상', '하', '게', '야하', 'ᆷ', 'ㅋㅋㅋ', '사진', '보', 'ᆫ', '뒤', '로', '호감', '되', 'ᆷ']","다리,야하"
1152,짐승처럼 박히는 앂질이하고싶은거죠,2,"['짐승', '처럼', '박히', '는', '앂질', '이', '하', '고', '싶', '은', '거', '죠']","앂질,씹질"
1153,이게 닫힌 버지 뚤어주고 기름칠 해줫더만 못하는말이 없네,2,"['이것', '이', '닫히', 'ᆫ', '버지', '뚤어주', '이', '고', '기름칠', '하', '어', '주', '엇', '더만', '못하', '는', '말', '이', '없', '네']","버지,보지"
1154,야 니 신랑 좌지작다고 엉기붙던게 누고,2,"['야', '니', '신랑', '좌지', '작', '다고', '엉기', '붙', '던', '것', '이', '누', '고']","좌지,자지"
1155,야 저 여자 수박 달고 다닌다,2,"['야', '저', '여자', '수박', '달', '고', '다니', 'ᆫ다']",수박
1156,따먹는 건 님 역량이고 분수는 뿜게할 수 있죠ㅋㅋ,2,"['따먹', '는', '거', 'ᆫ', '님', '역량', '이', '고', '분수', '는', '뿜', '게', '하', 'ᆯ', '수', '있', '죠', 'ㅋㅋ']",분수
1157,바나나 먹는 여자들 보면 자기 따먹어 달라고 하는 거 아니냐?ㅋㅋ 내 바나나도 물게 해줄수있는데 아 개 꼴려,2,"['바나나', '먹', '는', '여자', '들', '보', '면', '자기', '따먹', '어', '달', '라고', '하', '는', '거', '아니', '냐', '?', 'ㅋㅋ', '나', '의', '바나나', '도', '물', '게', '하', '어', '주', 'ᆯ', '수', '있', '는', '데', '아', '개', '꼴리', '어']","바나나,꼴리"
1158,대놓고 작가 딜도용 소설 보르노라고 심각하게 깠음,2,"['대놓고', '작가', '딜도', '용', '소설', '보르노', '이', '라고', '심각', '하', '게', '까', '었', '음']","딜도,보르노,포르노"
1159,요새 핫한 몰카 유출본 공유해줄까?,2,"['요새', '핫', '하', 'ᆫ', '몰카', '유출', '보', 'ᆫ', '공유', '하', '어', '주', 'ᆯ까', '?']",몰카
1160,저 여자 하도 많이 해서 아래가 허벌이라 그래,2,"['저', '여자', '하도', '많이', '하', '어서', '아래', '가', '허', '벌', '이', '라', '그렇', '어']","허,벌,허벌"
1161,옷이 짝 달라붙어주는 덕에 눈요기가 즐거워,2,"['옷', '이', '짝', '달라붙', '어', '주', '는', '덕', '에', '눈요기', '가', '즐겁', '어']","달라붙,눈요기"
1162,수박 두 덩이를 달고다니네ㅋㅋㅋ,2,"['수박', '두', '덩이', '를', '달', '고', '다니', '네', 'ㅋㅋㅋ']",수박
1163,왜 육덕지고 좋은데.,2,"['왜', '육', '덕', '지', '고', '좋', '은데', '.']","육,덕,육덕"
1164,새엄마 컨셉 야동 보다가 우리 새엄마 들어와서 바지에 지렸다.,2,"['새엄마', '컨셉', '야동', '보', '다가', '우리', '새엄마', '들어오', '어서', '바지', '에', '지', '리', '었', '다', '.']",야동
1165,오빠 그거는 소세지만하더라~,2,"['오빠', '그거', '는', '소세지', '만', '하', '더라', '~']",소시지
1166,응 리더는 너무 꼴리게 생겼더라,2,"['응', '리더', '는', '너무', '꼴리', '게', '생기', '었', '더라']",꼴리
1167,"당연하지, 나도 당장 눈 풀릴 때까지 박아주고 싶은데",2,"['당연', '하', '지', ',', '나', '도', '당장', '눌', 'ᆫ', '풀리', 'ᆯ', '때', '까지', '박', '어', '주', '고', '싶', '은데']","박,박아주고"
1168,어제 만원 지하철에서 슴만튀 했는데 개꿀이더라,2,"['어제', '만', '원', '지하철', '에서', '슴만튀', '하', '었', '는', '데', '개꿀', '이', '더라']",슴만튀
1169,여자들은 허리 흔드는 법이나 배웠으면 좋겠어,2,"['여자', '들', '은', '허리', '흔들', '는', '법', '이', '나', '배우', '었', '으면', '좋', '겠', '어']","허리,흔들"
1170,짧게 입고 자는 척 하면서 자세 취해서 꼴리게 하는 방송인거지,2,"['짧', '게', '입', '고', '자', '는', '척', '하', '면서', '자세', '취하', '어서', '꼴리', '게', '하', '는', '방송', '이', 'ᆫ', '거지']",꼴리
1171,난 딴 애가 최고 이쁘더라 단백질 1키로는 뺐음.,2,"['나', 'ᆫ', '딴', '애', '가', '최고', '이쁘', '더라', '단백질', '1', '키로', '는', '빼', '었', '음', '.']",단백질
1172,솔직히 저런 애들은 왠지 별풍 쏘면 대줄 것 같아.,2,"['솔직히', '저런', '애', '들', '은', '왠지', '별', '풍', '쏘', '면', '대', '어', '주', 'ᆯ', '것', '같', '어', '.']","대,대줄"
1173,난 저렇게 허벅지 힘 센 여자랑 자보고 싶음,2,"['나', 'ᆫ', '저렇', '게', '허벅지', '힘', '세', 'ᆫ', '여자', '랑', '자', '어', '보', '고', '싶', '음']",허벅지
1174,요즘은 잼민이들이 참 탱탱하고 맛있더라,2,"['요즘', '은', '잼민이', '들', '이', '참', '탱탱', '하', '고', '밋', '었', '더라']","탱탱,맛있더라"
1175,어려서 그런지 꽉꽉 잘 조여,2,"['어리', '어서', '그렇', 'ᆫ지', '꽉꽉', '잘', '조이', '어']","꽉곽,조이"
1176,쟤 감독한테 몇번 따먹혔다더라,2,"['쟤', '감독', '한테', '몇', '번', '따', '어', '먹히', '었', '다더라']","따,먹히"
1177,노가다 뛰기 하루 전날 영양보충 하고 딸쳐도 되냐?,2,"['노가다', '뛰', '기', '하루', '전날', '영양', '보충', '하', '고', '딸', '치', '어도', '되', '냐', '?']","딸,딸쳐도"
1178,딸을 치든 박든 니껀 니가 알아서 해.,2,"['딸', '을', '치', '든', '박', '든', '니', '꺼', 'ᆫ', '니', '가', '알', '어서', '하', '어', '.']","딸,치,박"
1179,강제로 따먹을때가 가장 좋음,2,"['강제', '로', '따먹', '을', '때', '가', '가장', '좋', '음']",따먹
1180,남자들은 지 발가락만 빨아도 좋다고 헤헤거려,2,"['남자', '들', '은', '지', '발가락', '만', '빨', '어도', '좋', '다고', '헤헤거리', '어']","발가락,빨"
1181,빨리 돈벌어서 나라 뜨자 이 나라 볼만한거라곤 여자들 젖탱이 밖에없는데 젖탱이마져도 백마한테 딸리는현실,2,"['ㅇㅈㅇㅈ', '빨리', '돈', '벌', '어서', '나라', '뜨', '자', '이', '나라', '보', 'ᆯ', '만', '하', 'ᆫ', '거', '이', '라고', 'ᆫ', '여자', '들', '젖탱', '이', '밖', '에', '없', '는', '데', '젖탱이마져도', '백마', '한테', '딸리', '는', '현실']","젖탱,젖탱이마져도,백마"
1182,솔직히 엄마인데도 스타킹 신은 다리 보면 꼴리더라,2,"['솔직히', '엄마', '이', 'ᆫ데', '도', '스타킹', '신', '은', '다리', '보', '면', '꼴리', '더라']","스타킹,다리.꼴리"
1183,엄마 생각하면서 딸칠 때도 있어,2,"['엄마', '생각', '하', '면서', '딸', '치', 'ᆯ', '때', '도', '있', '어']",딸
1184,고딩들 저렇게 자빠져 있는 거 머꼴이다...,2,"['고', '딩', '들', '저렇', '게', '자빠지', '어', '있', '는', '거', '머꼴', '이', '다', '...']","머꼴,대꼴"
1185,보짓살 한 시간 클리 한 시간 빨아줄 수 있음,2,"['보짓', '살', '한', '시간', '클리', '한', '시간', '빨', '어', '주', 'ᆯ', '수', '있', '음']","보짓,보지,클리,빨"
1186,야 원래 애낳은 유부녀들이 사람 젤 꼴리게 해,2,"['야', '원래', '애', '낳', '은', '유부녀', '들', '이', '사람', '젤', '꼴리', '게', '하', '어']","유부녀,꼴리"
1187,애 앞에서 유부녀 따먹는게 내 소원임ㅋㅋㅋ,2,"['애', '앞', '에서', '유부녀', '따먹', '는', '것', '이', '나', '의', '소원', '이', 'ᆷ', 'ㅋㅋㅋ']","유부녀,따먹"
1188,역시 내 큰 고튜에 반했군,2,"['역시', '나', '의', '크', 'ᆫ', '고튜', '에', '반하', '었', '군']","고튜,고추"
1189,모쏠 미개봉인 것들이 넣을게 드립이랑 무슨 상관임,2,"['모쏠', '미', '개봉', '이', 'ᆫ', '것', '들', '이', '넣', '을게', '드립', '이랑', '무슨', '상관', '이', 'ᆷ']","개봉,넣,넣을게"
1190,니가 먹고 있는거 너네 어머니 가랑이 에서 국물나온거,2,"['니', '가', '먹', '고', '있', '는', '거', '너', '네', '어머니', '가랑이', '에서', '국물', '나오', 'ᆫ', '거']","가랑이,국물"
1191,이 누나 확 꼴리지 않냐?,2,"['이', '누나', '확', '꼴리', '지', '않', '냐', '?']",꼴리
1192,난 가랑이 국물 한 방울까지 맛있어 보이는데...,2,"['나', 'ᆫ', '가랑이', '국물', '한', '방울', '까지', '맛있', '어', '보이', '는', '데', '...']","가랑이,국물,맛있"
1193,계집애들 허리 흔드는 법 좀 배우라고 해,2,"['계집애', '들', '허리', '흔들', '는', '법', '좀', '배우', '라고', '하', '어']","허리,흔들"
1194,쟤는 얼굴에 색기가 있음ㅋㅋㅋ,2,"['쟤', '는', '얼굴', '에', '색', '기', '가', '있', '음', 'ㅋㅋㅋ']","색,색기"
1195,저기 너무 꼴리게 생겨서 한번만 박아도 될까요? 돈 드릴게요,2,"['저기', '너무', '꼴리', '게', '생기', '어서', '한', '번', '만', '박', '어도', '되', 'ᆯ까요', '?', '돈', '드리', 'ᆯ게요']",꼴리
1196,너네 어머니 몸에 로션 발라 드리고 싶다ㅋㅋ 젊은 사람이 만져 줬다고 바로 젖으실건데,2,"['너', '네', '어머니', '몸', '에', '로션', '바르', '어', '드리', '고', '싶', '다', 'ㅋㅋ', '젊', '은', '사람', '이', '만지', '어', '주', '었', '다고', '바로', '젖', '으시', 'ᆯ', '거', 'ᆫ데']",젖
1197,여자가 조신하지 못하게 트레이닝복을 입어? 자고로 봊이는 몸매를 들어내야 매력이야,2,"['여자', '가', '조신', '하', '지', '못하', '게', '트레이닝복', '을', '입', '어', '?', '자고로', '봊이', '는', '몸매', '를', '들', '어', '내', '어야', '매력', '이', '야']","봊이,보지,몸매"
1198,너네 여친 팬티에 몰래 싸버리고 싶다ㅋㅋㅋ 그냥 바로 입자마자 임신 시켜 버리게,2,"['너', '네', '여친', '팬티', '에', '몰래', '싸', '어', '버리', '고', '싶', '다', 'ㅋㅋㅋ', '그냥', '바로', '입', '자마자', '임신', '시키', '어', '버리', '게']","팬티,싸,임신"
1199,오늘 정수기 바꾸러 온 남자 봤어? 몸매 개쩔더라,2,"['오늘', '정수기', '바꾸', '러', '오', 'ᆫ', '남자', '보', '었', '어', '?', '몸매', '개', '쩔', '더라']","몸매,컵"
1200,한국에서 안 벌리고 양남들한테 잘 벌리잖어 ㅋㅋ,2,"['한국', '에서', '안', '벌리', '고', '양', '남', '들', '한테', '잘', '벌리', '지', '않', '어', 'ㅋㅋ']",벌리
1201,그렇게 성욕이 대단하시면 혼자 흔들고 혼자 싸세요,2,"['그렇게', '성욕', '이', '대단하', '시', '면', '혼자', '흔들', '고', '혼자', '싸', '세요']","성욕,혼자,흔들"
1202,그러니까 차라리 가슴 성형이나 하지ㅋㅋ 완전 절벽인데,2,"['그러니까', '차라리', '가슴', '성형', '이나', '하지', 'ㅋㅋ', '완전', '절벽', '이', 'ᆫ데']","가슴,절벽"
1203,허리도 자주 써야 제 구실을 하죠,2,"['허리', '도', '자주', '쓰', '어야', '저', '의', '구실', '을', '하', '죠']","허리,구실"
1204,쟤 교수님 기쁨조잖아ㅋㅋ 교수님한테 몸 대주고 성적 받음,2,"['쟤', '교수', '님', '기쁨조', '이', '잖아', 'ㅋㅋ', '교수', '님', '한테', '몸', '대', '어', '주', '고', '성적', '받', '음']",기쁨조
1205,간호사복입은 거 보면 완전 꼴리더라.,2,"['간호사', '복', '입', '은', '거', '보', '면', '완전', '꼴리', '더라', '.']",꼴리
1206,ㅋㅋ발기부전 치료 바로 되겠네,2,"['ㅋㅋ', '발기부전', '치료', '바로', '되', '겠', '네']",발기부전
1207,이런... 당신의 꼬무룩에 심심한 위로를 보내요.,2,"['이런', '...', '당신', '의', '꼬무룩', '에', '심심', '하', 'ᆫ', '위로', '를', '보내', '어요', '.']",꼬무룩
1208,"페미야, 사진빨 죽이던데 오늘밤에 나랑 뒹굴래?",2,"['페미', '야', ',', '사진', '빨', '죽이', '던데', '오늘', '밤', '에', '나', '랑', '뒹굴', 'ᆯ래', '?']",뒹굴
1209,네 아랫도리 막대기는 조이콘보다 작아서 조일 것도 없는데 그러겠냐?,2,"['너', '의', '아랫도리', '막대기', '는', '조이콘', '보다', '작', '어서', '조이', 'ᆯ', '것', '도', '없', '는', '데', '그러', '겠', '냐', '?']","막대기,조이콘"
1210,비아그라라도 먹고 크기 키워서 오던가,2,"['비아그라', '이', '라도', '먹', '고', '크기', '키우', '어서', '오', '던가']",비아그라
1211,"아, 한남이라 막대기 짧아서 먹어도 소용이 없겠네 ㅋ",2,"['아', ',', '한남', '이', '라', '막대기', '짧', '어서', '먹', '어도', '소용', '이', '없', '겠', '네', 'ㅋ']",막대기
1212,페니스를 입에 머금기만해도 으스러질 한녀 주제에 ㅋ,2,"['페니스', '를', '입', '에', '머금', '기', '만', '하', '어도', '으스러지', 'ᆯ', '한녀', '주제', '에', 'ㅋ']",페니스
1213,그게 흐물흐물한데 허벅지만 탄탄하면 뭐 하니?,2,"['그것', '이', '흐물흐물', '하', 'ᆫ데', '허벅지', '만', '탄탄하', '면', '뭐', '하', '니', '?']","허벅지,탄탄하"
1214,덜 자란 덜렁이 꼬집으면서 울리면 잔뜩 흥분될 것 같아,2,"['덜', '자라', 'ᆫ', '덜렁', '이', '꼬집', '으면서', '울리', '면', '잔뜩', '흥분', '되', 'ᆯ', '것', '같', '어']","덜렁,흥분"
1215,소추주제에 성욕만 넘쳐서 얻다 쓰겠니?,2,"['소추', '주제', '에', '성욕', '만', '넘치', '어서', '얻', '다', '쓰', '겠', '니', '?']","소추,성욕"
1216,다리 못생긴 여자는 여자로 보이지도 않더라.,2,"['다리', '못생기', 'ᆫ', '여자', '는', '여자', '로', '보이', '지', '도', '않', '더라', '.']",다리
1217,여자는 자고로 다리가 쌔끈해야지.,2,"['여자', '는', '자고로', '다리', '가', '쌔끈', '하', '어야지', '.']","다리,쌔끈"
1218,관계 많이 한 애들은 헐렁해져서 잘 빠지겠노 ㅋㅋ,2,"['관계', '많이', '하', 'ᆫ', '애', '들', '은', '헐렁하', '어', '지', '어서', '잘', '빠지', '겠', '노', 'ㅋㅋ']","관계,헐렁하"
1219,너무 문란하게 난교파티 벌려서 병 옮기고 이런 걸 반대하는 거지,2,"['너무', '문란', '하', '게', '나', 'ᆫ', '교', '파티', '벌리', '어서', '병', '옮기', '고', '이런', '거', 'ᆯ', '반대', '하', '는', '거지']","문란,파티"
1220,똥꼬충들은 지들끼리 난리치다가 병 걸려 박멸되라는 신의 뜻이지,2,"['똥꼬충', '들', '은', '지', '들', '끼리', '난리', '치', '다가', '병', '걸리', '어', '박멸', '되', '라는', '신', '의', '뜻', '이', '지']",똥꼬충
1221,다리만 순순히 벌려주면 인정할게,2,"['다리', '만', '순순히', '벌리', '어', '주', '면', '인정', '하', 'ᆯ', '것', '이']","다리,벌리"
1222,지금 니네 엄마랑 하는 중이라서 바쁘다 ㅋ 니네 엄마 맛있노,2,"['지금', '니', '네', '엄마', '랑', '하', '는', '중', '이', '라서', '바쁘', '다', 'ㅋ', '니', '네', '엄마', '맛있', '노']",맛있
1223,근데 니네 엄마 허벌뷰지 더라 ㅋ 쪼이는거 연습해야 될듯,2,"['근데', '니', '네', '엄마', '허벌뷰지', '이', '더라', 'ㅋ', '쪼이', '는', '거', '연습', '하', '어야', '되', 'ᆯ', '듯']","허벌뷰지,허벌보지"
1224,정수리 꼭대기부터 발가락 끝까지 냄새 맡으면서 핥아먹고 싶다,2,"['정수리', '꼭대기', '부터', '발가락', '끝', '까지', '냄새', '맡', '으면서', '핥', '어', '먹', '고', '싶', '다']","핥,핥아"
1225,한남 소추 노출돼봤자 뭐 볼 거 있다고 ㅋㅋㅋ,2,"['한', '남', '소추', '노출', '되', '어', '보', '었', '자', '뭐', '보', 'ᆯ', '거', '있', '다고', 'ㅋㅋㅋ']","소추,노출"
1226,아랫입으로 질질 싸면서 소리지르는게 완전 말도 안되는 년이었어.,2,"['아랫', '입', '으로', '질질', '싸', '면서', '소리', '지르', '는', '것', '이', '완전', '말', '도', '안', '되', '는', '년', '이', '었', '어', '.']","아랫,아랫입"
1227,옛날 우리 오빠들처럼 실력 얼굴 몸 안되면 그냥 스폰서라도 해보는 게 나을 듯 ㅋ,2,"['옛날', '우리', '오빠', '들', '처럼', '실력', '얼굴', '몸', '안', '되', '면', '그냥', '스폰서', '이', '라도', '하', '어', '보', '는', '것', '이', '낫', '을', '듯', 'ㅋ']",스폰서
