,0,1,2,
985,한녀는 일할 바에는 오피 가서 몸 파니 간호조무사만 해도 사실 평균 이상이지.,2,"['한녀', '는', '일', '하', 'ᆯ', '바', '에', '는', '오피', '가', '어서', '몸', '파니', '간호조무사', '만', '하', '어도', '사실', '평균', '이상', '이', '지', '.']","오피,"
986,장애인이 걸그룹처럼 생겼으면 실컷 희롱하고 좋을텐데,2,"['장애인', '이', '걸그룹', '처럼', '생기', '었', '으면', '실컷', '희롱', '하', '고', '좋', '을', '터', '이', 'ᆫ데']","희롱,"
987,빽 두개 사주면 질사가능?ㅋㅋ,2,"['빽', '두', '개', '사', '어', '주', '면', '질', 'ᆯ', '가능', '?', 'ㅋㅋ']",질사
988,100kg짜리 초특대형 오나홀인가.. 하긴 눈감고 박으면 다 똑같겠지..,2,"['100', 'kg', '짜리', '초특', '대', '형', '오나홀', '이', 'ᆫ가', '..', '하긴', '눈감', '고', '박', '으면', '다', '똑같', '겠', '지', '..']","오나홀,"
989,성욕해소 노예년이 주제파악을 못하고 먼저 그런 말을 하네,2,"['성욕', '해소', '노예', '년', '이', '주제', '파악', '을', '못', '하', '고', '먼저', '그런', '말', '을', '하', '네']","성욕해소,노예년,"
990,그리스 남자에 맛 들어서 헤프게 안 놀아야 할 텐데. ㅋㅋㅋ,2,"['그리스', '남자', '에', '맛', '들', '어서', '헤프', '게', '안', '놀', '어야', '하', 'ᆯ', '터', '이', 'ᆫ데', '.', 'ㅋㅋㅋ']","헤프,"
991,성추행 당해도 조기교육이라고 생각하면 되지,2,"['성추행', '당하', '어도', '조기', '교육', '이', '라고', '생각', '하', '면', '되', '지']","성추행,"
992,여친이 유흥업소 다닌다는데 허락하는 남자가 다 있네,2,"['여친', '이', '유흥업소', '다니', 'ᆫ다는데', '허락', '하', '는', '남자', '가', '다', '있', '네']","유흥업소,"
993,로린이날이다~~,2,"['로린', '이', '날', '이', '다', '~~']","로린이,"
994,다음 생엔 보룡인으로 태어나라 이 나라에서 한남은 답이 없다,2,"['다음', '생', '에', 'ᆫ', '보룡인', '으로', '태어나', '라', '이', '나라', '에서', '한남', '은', '답', '이', '없', '다']","보룡인,"
995,생체오나홀 구함,2,"['생체', '이', '오', '나', '홀', '구하', 'ᆷ']","생체오나홀,"
996,지상파는 개뷰지 작가년들이랑 틀딱 간부들 다 죽여야 함 ㅋㅋ,2,"['지상파', '는', '개뷰지', '작가', '년', '들', '이랑', '틀', '딱', '간부', '들', '다', '죽이', '어야', '하', 'ᆷ', 'ㅋㅋ']","개뷰지,"
997,보지살이 너무 두툼해서 남자인줄 ㅋㅋ,2,"['보', 'G', '살', '이', '너무', '두툼하', '어서', '남자', '이', 'ᆫ', '줄', 'ㅋㅋ']",보지살
998,빼박 의젖이네.,2,"['빼박', '의', '젖', '이', '네', '.']","의젖,"
999,그냥 확 머리끄댕이 잡고 뒤치기 갈겨버려.,2,"['그냥', '확', '머리끄댕', '이', '잡', '고', '뒤', '치기', '갈기', '어', '버리', '어', '.']","뒤치기,"
1000,ㅇㅇ 근데 박자마자 안에 쌀까봐 걱정임ㅋㅋ,2,"['ㅇㅇ', '근데', '박', '자마자', '안', '에', '싸', 'ᆯ까', '보', '어', '걱정', '이', 'ᆷ', 'ㅋㅋ']","안에싸,"
1001,가슴골 나오게 옷 입은 거 개꼴려,2,"['가슴골', '나오', '게', '옷', '입', '은', '거', '개꼴려']","가슴골,"
1002,몸파는 여자 같이 생겨서 잘 대줄 거 같아,2,"['몸', '팔', '는', '여자', '같이', '생기', '어서', '잘', '대', '어', '주', 'ᆯ', '거', '같', '어']","몸파는,"
1003,한녀 멈젖!!!,2,"['한녀', '멈젖', '!!!']","멈젖,"
1004,발정기에는 집에만 갇혀 계시길.,2,"['발정기', '에', '는', '집', '에', '만', '갇히', '어', '계시', '기', 'ᆯ', '.']","발정기,"
1005,어디서 남자들 여럿한테 돌려 먹혔나 봐,2,"['어디', '서', '남자', '들', '여럿', '한테', '돌리', '어', '먹히', '었', '나', '보', '어']","돌려먹,"
1006,ㅋㅋ십알 하여튼 봊이련들 그런 거 하나 유행하면 끝도 없이 질알임,2,"['ㅋㅋ', '십', '알', '하여튼', '봊이련', '들', '그런', '거', '하나', '유행', '하', '면', '끝', '도', '없이', '질알임']","봊이련,"
1007,솔직히 머꼴이다... 따뜻한 바닥으로 오라고 구슬려서 따먹는 거지.,2,"['솔직히', '머', '꼴', '이', '다', '...', '따뜻', '하', 'ᆫ', '바닥', '으로', '오', '라고', '구슬리', '어서', '따', '어', '먹', '는', '거', '이', '지', '.']","머꼴,"
1008,한녀들은 무골반 통짜허리에 히스테리만 부려,2,"['한녀', '들', '은', '무', '골반', '통', '짜', '어', '허리', '에', '히스테리', '만', '부리', '어']","무골반,통짜허리,"
1009,니 여친 보슬아치인 것 같다,2,"['니', '여친', '보슬아치', '이', 'ᆫ', '것', '같', '다']","보슬아치,"
1010,크기는 엄청 큰데 생긴 게 조루일 거 같음,2,"['크기', '는', '엄청', '크', 'ᆫ데', '생기', 'ᆫ', '것', '이', '조루', '이', 'ᆯ', '거', '같', '음']","조루,"
1011,요새 너무 굶주려서 오피갈까 생각중이야,2,"['요새', '너무', '굶주리', '어서', '오피', '가', 'ᆯ까', '생각', '중', '이', '야']","오피,"
1012,아무나 쓸 수 있는 와이파이보댕이인데 좀 허벌이야,2,"['아무', '나', '쓰', 'ᆯ', '수', '있', '는', '와이파이보댕이인데', '좀', '허', '어', '벌', '이', '야']","보댕이,허벌,"
1013,나 어제 오피에서 아다 뗐어.,2,"['나', '어제', '오피', '에서', '아', '다', '떼', '었', '어', '.']","오피,아다,"
1014,성매매 한 번도 안한 남자는 있어도 한 번만 남자는 없다.,2,"['성매매', '한', '번', '도', '안', '하', 'ᆫ', '남자', '는', '있', '어도', '한', '번', '만', '남자', '는', '없', '다', '.']","성매매,"
1015,"맘마통을 19금이라고 하면 페미들한테 고발 당한다,",2,"['맘마', '통', '을', '19금', '이', '라고', '하', '면', '페미', '들', '한테', '고발', '당하', 'ᆫ다', ',']","맘마통,"
1016,여름에 캠퍼스에서 헐벗고 다니는 여대생들 구경하는 게 대학생활의 묘미인데 비대면이라 불가능하다,2,"['여름', '에', '캠퍼스', '에서', '헐벗', '고', '다니', '는', '여대', '생', '들', '구경', '하', '는', '것', '이', '대학', '생활', '의', '묘미', '이', 'ᆫ데', '비', '대면', '이', '라', '불', '가능', '하', '다']","헐벗,"
1017,꽐라 만들어서 방 잡아 ㅋㅋㅋ,2,"['꽐라', '만들', '어서', '방', '잡', '어', 'ㅋㅋㅋ']","꽐라,"
1018,저 화보 찍을 때 노브라였다는데 개꼴리네,2,"['저', '화보', '찍', '을', '때', '노브라', '이', '었', '다는데', '개', '꼴리', '네']","노브라,"
1019,진짜? 그런데 왜 볼록하게 솟은 꼭지가 안 보이냐?,2,"['진짜', '?', '그런데', '왜', '볼록', '하', '게', '솟', '은', '꼭지', '가', '안', '보이', '냐', '?']","솟은꼭지,"
1020,연락해도 걸래 취급당하고 먹버만 당할텐데 왜?ㅋㅋ,2,"['연락', '하', '어도', '걸', 'ㄹ', 'H', '취급', '당하', '고', '먹버', '만', '당하', 'ᆯ', '터', '이', 'ᆫ데', '왜', '?', 'ㅋㅋ']","걸래,"
1021,신음소리내는 거 :으읏흐읏히잇아음흠히,2,"['신음', '소리', '내', '는', '거', ':', '으읏흐읏히잇아음흠히']","신음,"
1022,병딱같은 새퀴 거추줜나 큰가봐 ㅋㅋㅋ,2,"['병', '딱', '같', '은', '새퀴', '거추줜나', '큰가봐', 'ㅋㅋㅋ']","거추,"
1023,룸망주들이라고도 할 수 있지.,2,"['룸', '망', '주', '들', '이', '라고', '도', '하', 'ᆯ', '수', '있', '지', '.']","룸망주,"
1024,엌ㅋ 딸감 개이득이누~,2,"['엌', 'ㅋ', '딸', '감', '개이득이누', '~']","딸감,"
1025,이번 추석에 사촌 동생들 처녀막 좀 뚫어주려고,2,"['이번', '추석', '에', '사촌', '동생', '들', '처녀막', '좀', '뚫', '어', '주', '려고']","처녀막,"
1026,헐 솜털조개 맛나겠는데 나도 먹고 싶다,2,"['헐', '솜털', '조개', '맛', '나', '겠', '는', '데', '나', '도', '먹', '고', '싶', '다']","솜털조개,"
1027,오빠 내가 보디 벌려놓아 줄테니 천천히 넣어서 뜨겁게 흔들어 줘,2,"['오빠', '나', '가', '보디', '벌리', '어', '놓', '어', '주', 'ᆯ', '터', '이', '니', '천천히', '넣', '어서', '뜨겁', '게', '흔들', '어', '주', '어']","보디,"
1028,근데 어차피 여자 데리고 야스하러 가는 곳이잖아,2,"['근데', '어차피', '여자', '데리', '고', '야스', '하', '러', '가', '는', '곳', '이', '잖아']","야스,"
1029,저 트위터에 섹트 어쩌고 진짜 만나서 야스하고다니는거임? 신세계네,2,"['저', '트위터', '에', '섹트', '어쩌', '고', '진짜', '만나', '어서', '야스', '하', '고', '다니', '는', '거', '이', 'ᆷ', '?', '신세계', '네']","섹트,"
1030,한녀허벌뷰지도 넓고 역겹고 쓸데없이 개체가 많음,2,"['한녀허벌뷰지도', '넓', '고', '역겹', '고', '쓸데없이', '개체', '가', '많', '음']","허벌뷰지,"
1031,ㅇㅇ 위아래 둘다. 애가 명기 상임,2,"['ㅇㅇ', '위', '아래', '둘', '다', '.', '애', '가', '명기', '상임']","명기,"
1032,안그래도 개꼴리게 야시꼬리하게 쭐여서 방댕이보일랑말랑 입던데,2,"['안', '그래도', '개', '꼴리', '게', '야시', '꼬리', '하', '게', '쭐이', '어서', '방댕이보', '일랑', '마르', '엉', '입', '던데']","야시꼬리,"
1033,보짓구녕에 빠루좀 쑤셔줘야 아 내가 이렇게 입고다니면 안되겠구나 하지,2,"['보짓구녕', '에', '빠루', '좀', '쑤시', '어', '주', '어야', '아', '나', '가', '이렇', '게', '입', '고', '다니', '면', '안', '되', '겠', '구나', '하', '지']","보짓구녕,"
1034,오~ 기준이 명확하시네. 역시 여자 알몸 많이 본 사람이라 그런지 척이면 척이야. ㅋㅋㅋ,2,"['오', '~', '기준', '이', '명확', '하', '시', '네', '.', '역시', '여자', '알몸', '많이', '보', 'ᆫ', '사람', '이', '라', '그렇', 'ᆫ지', '척', '이', '면', '척', '이', '야', '.', 'ㅋㅋㅋ']","알몸,"
1035,껌젖 통짜 몸매 가리려고 입는 거 알겠는데 더 없어보인다ㅋㅋ,2,"['껌', '젖', '통', '짜', '어', '몸매', '가리', '려고', '입', '는', '거', '알', '겠', '는', '데', '더', '없', '어', '보이', 'ᆫ다', 'ㅋㅋ']","껌젖,통짜,"
1036,발정난 암캐마냥 박아달라고 궁뎅이 흔들고 있구만,2,"['발정', '나', 'ᆫ', '암캐', '마냥', '박', '어', '달', '라고', '궁뎅이', '흔들', '고', '있', '구만']","암캐,"
1037,돈 많으면 가서 기집질이나 해라,2,"['돈', '많', '으면', '가', '어서', '기집', '질', '이나', '하', '어라']","기집질,"
1038,근데 뭐 딱 직업에 맞는거같음 돈만 많이 벌지 웃음 몸 얼굴 파는 현대판 기생이잖아 쵕녀랑 호빠남이랑 개네랑 뭐가 다름,2,"['근데', '뭐', '딱', '직업', '에', '맞', '는', '거', '같', '음', '돈', '만', '많이', '벌', '지', '웃음', '몸', '얼굴', '팔', '는', '현대판', '기생', '이', '잖아', '쵕녀', '랑', '호빠남', '이랑', '개네', '랑', '뭐', '가', '다르', 'ᆷ']","쵕녀,호빠남,"
1039,한녀들이랑 굳이 할 필요 없이 업소 가서 러시아산 백마 누님들 초이스하면 더 잘해준다.,2,"['한녀', '들', '이랑', '굳이', '하', 'ᆯ', '필요', '없이', '업소', '가', '어서', '러시아', '산', '백마', '누님', '들', '초이스', '하', '면', '더', '잘', '하', '어', '주', 'ᆫ다', '.']","업소,"
1040,백마 누나한테 죽을 때까지 맞고 기절한 다음 당하고 싶네.,2,"['백마', '누나', '한테', '죽', '을', '때', '까지', '맞', '고', '기절', '하', 'ᆫ', '다음', '당하', '고', '싶', '네', '.']","백마,"
1041,오빠 라면먹는 순간 오빠 꼬튜물 뿜을 생각해~~,2,"['오빠', '이', '라면', '먹', '는', '순간', '오빠', '꼬튜', '물', '뿜', '을', '생각', '하', '어', '~~']","꼬튜물,"
1042,생긴 게 딱 15만원 오피녀 같애,2,"['생기', 'ᆫ', '것', '이', '딱', '15', '만', '원', '오피녀', '같', '애']","오피녀,"
1043,그러고 둘이 섻스함,2,"['그러고', '둘', '이', '섻스함']","섻스,"
1044,김대리도 처녀 뗀 지 오래 되었지?,2,"['김', '대리', '도', '처녀', '떼', 'ᆫ', '지', '오래', '되', '었', '지', '?']","처녀떼,"
1045,저 년 보게 다리를 쫙쫙 벌리네 ㅋㅋ,2,"['저', '년', '보', '게', '다리', '를', '쫙쫙', '벌리', '네', 'ㅋㅋ']","쫙쫙벌리,"
1046,말이 연예인이지 그냥 공개적 에로배우수준인데ㅋㅋㅋ,2,"['말', '이', '연예인', '이', '지', '그냥', '공개', '적', '에로', '배우', '수준', '이', 'ᆫ데', 'ㅋㅋㅋ']","에로배우,"
1047,부모님 안 계실 때 초대남 불러서 화끈하게 놀아야지,2,"['부모', '님', '안', '계시', 'ᆯ', '때', '초', '대남', '부르', '어서', '화끈', '하', '게', '놀', '어야지']","초대남,"
1048,넌 섹파있어?,2,"['너', 'ᆫ', '섹파', '있', '어', '?']","섹파,"
1049,어디 일본여자처럼 순종적이고 새끈한 여자 없나.,2,"['어디', '일본', '여자', '처럼', '순종', '적', '이', '고', '새', '끈', '하', 'ᆫ', '여자', '없', '나', '.']","새끈,"
1050,봊이 조건은 개허벌창들이면서,2,"['봊', '이', '조건', '은', '개허벌창', '들', '이', '면서']","봊이,허벌창,"
1051,어디한번 근친 수간 소아성애까지 똑같이 실드쳐보라 그래,2,"['어디', '한번', '근친', '수간', '소아', '성애', '까지', '똑같이', '실드쳐보', '이', '라', '그렇', '어']","근친,수간,소아성애,"
1052,근데 거기 앉으면 질내사정 인증하는 거 아니냐ㅋㅋ,2,"['근데', '거기', '앉', '으면', '지', 'ᆯ', '나', '의', '사정', '인증', '하', '는', '거', '아니', '냐', 'ㅋㅋ']","질내사정,"
1053,ㅇㅇ 똥까지 묻어서 완전 대꼴이었음ㅋ,2,"['ㅇㅇ', '똥', '까지', '묻', '어서', '완전', '대', '꼴', '이', '었', '음', 'ㅋ']","대꼴,"
1054,알죠알죠 관음의 맛이 있죠 ㅋㅋ,2,"['알', '죠', '알', '죠', '관음', '의', '맛', '이', '있', '죠', 'ㅋㅋ']","관음,"
1055,우리 와이프랑 처음 했을 때 피났다. 내가 바로 숫처녀를 정복한 몸이다. 음하하하,2,"['우리', '와이프', '랑', '처음', '하', '었', '을', '때', '피', '나', '었', '다', '.', '나', '가', '바로', '숫처녀', '를', '정복', '하', 'ᆫ', '몸', '이', '다', '.', '음', '하하하']","숫처녀,"
1056,그니까 역시 솟추 남자는 버려야지,2,"['그니까', '역시', '솟추', '남자', '는', '버리', '어야지']","솟추,"
1057,난 우리나라도 야스 관광해야 한다고 생각한다 ㅋㅋ 우리나라 골 빈 룸나무 인재 많잖아,2,"['나', 'ᆫ', '우리', '나라', '도', '야스', '관광', '하', '어야', '하', 'ᆫ다고', '생각', '하', 'ᆫ다', 'ㅋㅋ', '우리나라', '골', '빈', '룸', '나무', '인재', '많', '잖아']","야스,룸나무,"
1058,ㅋㅋ이런거 어떰 학창 시절에 여학생들한테 야스 하는 법 가리키는 거야 남자 세우는 법 이런 거,2,"['ㅋㅋ', '이런', '거', '어떻', '음', '학창', '시절', '에', '여학생', '들', '한테', '야스', '하', '는', '법', '가리키', '는', '거', '이', '야', '남자', '세우', '는', '법', '이런', '거']","야스,"
1059,엘리트 창녀 많아서 돈 개잘 벌고 세계 1위 국가 될 듯 우리가 정치하자 시퍼,2,"['엘리트', '창', '1', '녀', '많', '어서', '돈', '개', '잘', '벌', '고', '세계', '1', '위', '국가', '되', 'ᆯ', '듯', '우리', '가', '정치', '하', '자', '시퍼']","창녀,"
1060,그거 니네가 소추라 나오는 거야,2,"['그거', '니', '네', '가', '소추', '이', '라', '나오', '는', '거', '야']","소추,"
1061,다른데서 벗방 보면 개꼴림,2,"['다른', '데', '서', '벗', '방', '보', '면', '개', '꼴리', 'ᆷ']","벗방,"
1062,"대통령 영부인이 룸빵 아가씨 출신이면, 청와대는 룸싸롱 되는 건가? ㅋㅋ",2,"['대통령', '영부인', '이', '룸', '빵', '아가씨', '출신', '이', '면', ',', '청와대', '는', '룸싸롱', '되', '는', '거', '이', 'ᆫ가', '?', 'ㅋㅋ']","룸빵,"
1063,저 와꾸는 노래방도우미도 못하지,2,"['저', '와꾸', '는', '노래방', '도우미', '도', '못', '하', '지']","노래방도우미,"
1064,난 저렇게 성 팔아서 돈 버는 애들이 제일 혐오스럽더라,2,"['나', 'ᆫ', '저렇', '게', '성', '팔', '어서', '돈', '벌', '는', '애', '들', '이', '제일', '혐오', '스럽', '더라']","성팔아,"
1065,이냔 말하는거 봐라 니가 업소녀랑 다를게 뭐냐?,2,"['이', '이', '냔', '말', '하', '는', '거', '보', '어라', '니', '가', '업', '소녀', '랑', '다르', 'ᆯ', '것', '이', '뭐', '이', '냐', '?']","업소녀,"
1066,정말 기분 좋을 것 같아 하앍,2,"['정말', '기분', '좋', '을', '것', '같', '어', '하앍']","하앍,"
1067,역시 핑두가 짱이지~,2,"['역시', '핑두', '가', '짱', '이', '지', '~']","핑두,"
1068,난 핑두 흑두 다 좋아~,2,"['나', 'ᆫ', '핑', '두', '흑', '두', '다', '좋', '어', '~']","핑두,흑두,"
1069,알고 보니 빵꾸동서 아닐까? 나만 죽을 수 없는 사이말야.,2,"['알', '고', '보', '니', '빵꾸', '동서', '아니', 'ᆯ까', '?', '나', '만', '죽', '을', '수', '없', '는', '사이', '말', '야', '.']","빵꾸동서,"
1070,"간통은 혼자 하냐, 발정은 시도 때도 없는 것들이 누굴 벌해",2,"['간통', '은', '혼자', '하', '냐', ',', '발정', '은', '시', '도', '때', '도', '없', '는', '것', '들', '이', '누구', 'ᆯ', '벌', '하', '어']","발정,"
1071,뭘로 보긴 땍스에 닳고 닳은 개르레 벌통으로 보는거지,2,"['뭐', 'ᆯ로', '보', '기', 'ᆫ', '땍스', '에', '닳', '고', '닳', '은', '개르레', '벌통', '으로', '보', '는', '거지']","땍스,개르레,벌통,"
1072,운동은 무슨 여자랑 맞딸이나 치면서 물이나 질질 싸는거 보고 싶다,2,"['운동', '은', '무슨', '여자', '랑', '맞', '딸', '이나', '치', '면서', '물', '이나', '질질', '싸', '는', '거', '보', '고', '싶', '다']","맞딸,"
1073,미시 느낌나면서 핑보에 핑두일거 같은데 샤워할때 사진좀 찍어와,2,"['미시', '느낌', '나', '면서', '핑보', '에', '핑두', '이', 'ᆯ', '거', '같', '은데', '샤워', '하', 'ᆯ', '때', '사진', '좀', '찍', '어', '오', '어']","미시,핑보,핑두,"
1074,매일 남자들한테 정자 리필받는 년이라 원나잇해서 아빠를 모른대,2,"['매일', '남자', '들', '한테', '정자', '리필', '받', '는', '년', '이', '라', '원나잇', '하', '어서', '아빠', '를', '모르', 'ᆫ대']","정자,원나잇,"
1075,왜 그렇게 섹시해서 내 마음이 싱숭생숭하게 만들지?,2,"['왜', '그렇게', '섹시', '하', '어서', '나', '의', '마음', '이', '싱숭생숭', '하', '게', '만들', '지', '?']","섹시,"
1076,아직도 숫처녀 찾는 진상 남친이 있냐?,2,"['아직', '도', '숫처녀', '찾', '는', '진상', '남친', '이', '있', '냐', '?']","숫처녀,"
1077,전남친이랑 노콘으로 떡치고 지운년이잖아 몰라?,2,"['전', '남친', '이랑', '노콘', '으로', '떡', '치', '고', '지우', 'ᆫ', '년', '이', '잖아', '모르', '어', '?']","노콘,지운년,"
1078,설거지론이 치명적인 이유는 보빨러들과 흑우 공대남들이 결혼 생각을 접게 만들었단 거임,2,"['설거지', '론', '이', '치명', '적', '이', 'ᆫ', '이유', '는', '보빨러', '들', '과', '흑우', '공대', '남', '들', '이', '결혼', '생각', '을', '접', '게', '만들', '었', '단', '거', '이', 'ᆷ']","보빨러,"
1079,너도 그럼 호빠 가서 몸 팔면서 돈이나 벌어ㅋㅋ,2,"['너', '도', '그럼', '호빠', '가', '어서', '몸', '팔', '면서', '돈', '이나', '벌', '어', 'ㅋㅋ']","호빠,"
1080,쌔끈한 궁둥이를 보고 참을 수가 없었다.,2,"['쌔끈', '하', 'ᆫ', '궁둥이', '를', '보', '고', '참', '을', '수', '가', '없', '었', '다', '.']","쌔끈,쌔끈한,"
1081,교복만 보면 빨딱 서네.,2,"['교복', '만', '보', '면', '빨', '딱', '서', '네', '.']","빨딱서,"
1082,로리가 내 취향인가봐.,2,"['로리', '가', '나', '의', '취향', '이', 'ᆫ가', '보', '어', '.']","로리,"
1083,있었으면 바로 꼬만튀 갈길텐데 ㅋ,2,"['있', '었', '으면', '바로', '꼬만튀', '갈기', 'ᆯ텐데', 'ㅋ']","꼬만튀,"
1084,저번에 지하철에서 똥꼬치마 고딩봤는데 엉덩이가 미쳤었음,2,"['저번', '에', '지하철', '에서', '똥꼬치마', '이', '고', '딩', '보', '었', '는데', '엉덩이', '가', '미치', '었', '었', '음']","똥꼬치마,"
1085,"성상납이라도 했나 봐, 뜨려면 뭔들 못해",2,"['성', '상납', '이', '라도', '하', '었', '나', '보', '어', ',', '뜨', '려면', '뭐', '이', 'ᆫ들', '못', '하', '어']","성상납,"
1086,혼자 살고 강아지 데리고 다니는 여자들은 거의 술집년들이야,2,"['혼자', '살', '고', '강아지', '데리', '고', '다니', '는', '여자', '들', '은', '거의', '술집', '년', '들', '이', '야']","술집년,"
1087,미자련들 그냥 어릴때부터 정신 개조해서 바로 성 노리게 만들고 싶노,2,"['미자', '련', '들', '그냥', '어리', 'ᆯ', '때', '부터', '정신', '개조', '하', '어서', '바로', '성', '노리', '게', '만들', '고', '싶', '노']","성노리게,"
1088,요약: 업소녀는 성해소용으로만 사용해라,2,"['요약', ':', '업', '소녀', '는', '성', '해소', '용', '으로', '만', '사용', '하', '어라']","업소녀,성해소용,"
1089,쟤 옷 입은 게 딱 룸녀같은데?,2,"['쟤', '옷', '입', '은', '것', '이', '딱', '룸녀', '같', '은데', '?']","룸녀,"
1090,이따 룸싸롱 들어가는지 한 번 지켜보자,2,"['이따', '룸싸롱', '들어가', '는', '지', '한', '번', '지켜보', '자']","룸싸롱,"
1091,폰헙 접속하는 법 알아?,2,"['폰헙', '접속', '하', '는', '법', '알', '어', '?']","폰헙,"
1092,공짜 스트립쇼 보러가자 ㅋㅋ,2,"['공짜', '스트립쇼', '보', '러', '가', '자', 'ㅋㅋ']","스트립쇼,"
1093,니가 자위 하듯이 치듯이 공부했으면 성공 한 개 없을까,2,"['니', '가', '자위', '하', '듯이', '치', '듯이', '공부', '하', '었', '으면', '성공', '한', '개', '없', '을까']","자위,"
1094,OO가랑이빨이 주제에 어디서 나불거리노,2,"['OO', '가', '랑', '이빨', '이', '주제', '에', '어디', '서', '나불거리노']","가랑이빨이,"
1095,이 영상 봐봐 백마 젖통 개 이쁘다 이래서 백마에 죽고 못 사는구나,2,"['이', '영상', '보', '어', '보', '어', '백마', '젖통', '개', '이쁘', '다', '이렇', '어서', '백마', '에', '죽', '고', '못', '살', '는구나']","백마,젖통,"
1096,스시녀 먹을 생각에 군침이 도네,2,"['스시녀', '먹', '을', '생각', '에', '군침', '이', '돌', '네']","스시녀,"
1097,니네 엄마 아직도 집창촌 다니냐?,2,"['니', '네', '엄마', '아직', '도', '집', '창촌', '다니', '냐', '?']","집창촌,"
1098,엉덩이 탱탱한거 봐,2,"['엉덩이', '탱탱', '하', 'ᆫ', '거', '보', '어']","엉덩이탱탱,"
1099,여친은 무슨 ㅋㅋ 걍 내 깔임,2,"['여친', '은', '무슨', 'ㅋㅋ', '걍', '나', '의', '깔', '이', 'ᆷ']","깔,"
1100,오늘 골뱅이 돌림빵 쪼인할사람?,2,"['오늘', '골뱅이', '돌림', '빵', '쪼이', 'ᆫ', '하', 'ᆯ', '사람', '?']","돌림빵,"
1101,"어떻게든 지 포장하려고 하는 거. 몸 파는 애들한테도 화류계 여성, 직업여성이 뭐냐?",2,"['어떻', '게', '든', '지', '포장', '하', '려고', '하', '는', '거', '.', '몸', '팔', '는', '애', '들', '한테', '도', '화류', '계', '여성', ',', '직업', '여성', '이', '뭐', '이', '냐', '?']","화류계,"
1102,니 보댕이에서 나오는 물이 훨씬 더 더러운 거 알아?,2,"['니', '보댕이', '에서', '나오', '는', '물', '이', '훨씬', '더', '더럽', '은', '거', '알', '어', '?']","보댕이,"
1103,오늘 여친 강제로 후다 딸건데 조언좀,2,"['오늘', '여친', '강제', '로', '후', '다', '따', 'ᆯ', '거', '이', 'ᆫ데', '조언', '좀']","후다,"
1104,보전깨 해버리기 전에,2,"['보전', '깨', '하', '어', '버리', '기', '전', '에']","보전깨,"
1105,샹년..빨통좀봐라 저기다가 내꺼끼워서 비비고싶네,2,"['샹년', '..', '빨통', '좀', '보', '어라', '저기', '다가', '내꺼끼워서', '비비', '고', '싶', '네']","샹년,빨통,"
1106,동친이랑 섹뜰 생각 없음 그리고 소추면 얼굴 암만 잘 생겨도 짬쮜 식음 ㅅㄱ,2,"['동', '친', '이랑', '섹', '뜨', 'ᆯ', '생각', '없', '음', '그리고', '소추', '이', '면', '얼굴', '암만', '잘', '생기', '어도', '짬쮜', '식음', 'ㅅㄱ']","섹뜰,"
1107,될 놈 될이네 OO는 정신병 걸렸나? 왜 잘난 배우들 놔두고 호빠챙놈을 만나지,2,"['되', 'ᆯ', '놈', '되', 'ᆯ', '이', '네', 'OO', '는', '정신병', '걸리', '었', '나', '?', '왜', '잘나', 'ᆫ', '배우', '들', '놔두', '고', '호빠챙놈', '을', '만나', '지']","호빠챙놈,"
1108,OO 쭈쭈는 백점이라도 연기는 빵점!,2,"['OO', '쭈쭈', '는', '백', '점', '이', '라도', '연기', '는', '빵점', '!']","쭈쭈,"
1109,쟤 우리과 남자애들이 다 돌려먹었는데,2,"['쟤', '우리', '과', '남자', '애', '들', '이', '다', '돌리', '어', '먹', '었', '는데']","돌려먹,"
1110,정신나간 년들이 거의 헐벗고 벌려줄테니 돈을 다오 하고 서있다니까,2,"['정신', '나가', 'ᆫ', '년', '들', '이', '거의', '헐벗', '고', '벌리', '어', '주', 'ᆯ', '터', '이', '니', '돈', '을', '다', '오', '하', '고', '서', '어', '있', '다니까']","헐벗,벌려주,"
1111,와꾸도 빻은 게 거기까지 작으면 어쩌자는 거임,2,"['와꾸', '도', '빻', '은', '것', '이', '거기', '까지', '작', '으면', '어쩌', '자는', '거', '이', 'ᆷ']","빻,"
1112,여자 뒷꾸녕 너덜너덜할듯 ㅋㅋㅋ,2,"['여자', '뒷꾸녕', '너덜너덜', '하', 'ᆯ', '듯', 'ㅋㅋㅋ']","뒷꾸녕,"
1113,좁빵망이로 대굴빡 쳐맞아봐야 정신차리지,2,"['좁빵망이로', '대구', 'ᆯ', '빡', '치', '어', '맞', '어', '보', '어야', '정신', '차리', '지']","좁빵망이,"
1114,일본인들 꼬삼일 것 같지 않냐?,2,"['일본인', '들', '꼬삼', '이', 'ᆯ', '것', '같', '지', '않', '냐', '?']","꼬삼,"
1115,오빠의 꼬튜물만 가득 채워줘요,2,"['오빠', '의', '꼬튜물', '만', '가득', '채우', '어', '주', '어요']","꼬튜물,"
1116,역시 명불허전 보적보가 확실하다,2,"['역시', '명불허전', '보적보', '가', '확실하', '다']","보적보,"
1117,OO 조개엔 기생충이 드글드글 하려나?,2,"['OO', '조개', '에', 'ᆫ', '기생충', '이', '드글드글', '하', '려나', '?']","기생충,"
