,0,1,2,3
932,¹¹? ±× ¿©ÀÚ Çã¹úº¸´óÀÎµ¥?,2,"['¹¹', '?', '±×', '¿©ÀÚ', 'Çã¹úº¸´ó', 'ÀÌ', '?µ¥', '?']","Çã¹ú,º¸´ó,Çã¹úº¸´ó,"
933,±×·¡µµ ´öºÐ¿¡ ¿©ÀÚµé Çæ ¹þ°í ´Ù´Ï´Â °Å º¸´Â Àç¹Ì´Â ÀÖÀÝ¾Æ,2,"['±×·¡µµ', '´öºÐ', '¿¡', '¿©ÀÚ', 'µé', 'Çã', '?', '¹þ', '°í', '´Ù´Ï', '´Â', '°Å', 'º¸', '´Â', 'Àç¹Ì', '´Â', 'ÀÖ', 'ÀÝ¾Æ']","Çã,Çæ¹þ,"
934,¤»¤»¤» °ÅÀÇ ²ÀÁö°¡¸®°³ ´õ¶ó,2,"['¤»¤»¤»', '°ÅÀÇ', '²ÀÁö', '°¡¸®°³', '´õ¶ó']","²ÀÁö,"
935,½ºÅÍµðÀÇ ³¡Àº ¼½ÅÍµðÀÓ °øºÎ ÀßÇÏ´Â³ðÀº È¥ÀÚ¼­µµ ÀßÇØ,2,"['½ºÅÍµð', 'ÀÇ', '³¡', 'Àº', '¼½ÅÍµðÀÓ', '°øºÎ', 'Àß', 'ÇÏ', '´Â', '³ð', 'Àº', 'È¥ÀÚ', '¼­', 'µµ', 'Àß', 'ÇÏ', '¾î']","¼½ÅÍµð,"
936,¿ÀÈ÷·Á »ý¸®Áß¿¡ ¶±Ä¡¸é ¶±ººÀÌ µÅ¼­ Àç¹ÕÁö ¾Ê³Ä?¤»¤»¤»,2,"['¿ÀÈ÷·Á', '»ý¸®', 'Áß', '¿¡', '¶±', 'Ä¡', '¸é', '¶±ººÀÌ', 'µÇ', '¾î¼­', 'Àç¹Õ', 'Áö', '¾Ê', '³Ä', '?', '¤»¤»¤»']","¶±ººÀÌ,"
937,Á¥µé¾î. Ãâ··ÀÌ¸é ½ð´Ù,2,"['Á¥', 'µè', '¾î', '.', 'Ãâ··ÀÌ', '¸é', '½ò', '?´Ù']","Á¥,Ãâ··ÀÌ,"
938,È¤½Ã ±³º¹ ÆäÆ¼½¬ ÀÖ´Â°Å ¾Æ´ÏÁö?,2,"['È¤½Ã', '±³º¹', 'ÆäÆ¼½¬', 'ÀÖ', '´Â', '°Å', '¾Æ´Ï', 'Áö', '?']","ÆäÆ¼½¬,"
939,¾ÆÀÌµ¹ ²Ü¹÷Áö¿¡ ÄÚ ¹Ú°í ³¿»õ ¸Ã°í ½Í´Ù,2,"['¾ÆÀÌµ¹', '²Ü¹÷Áö', '¿¡', 'ÄÚ', '¹Ú', '°í', '³¿»õ', '¸Ã', '°í', '½Í', '´Ù']","²Ü¹÷Áö,ÄÚ,¹Ú,"
940,Æ¯È÷ ÂßÂß»§»§ÇÑ º£ÀÌ±Û³àµé¤»¤»¤»,2,"['Æ¯È÷', 'ÂßÂß', '»§»§ÇÏ', '?', 'º£ÀÌ±Û', '³à', 'µé', '¤»¤»¤»']","º£ÀÌ±Û,"
941,¼­À­ÇÑ³² º¸»¡µµ Á¤µµ°¡ ÀÖÁö,2,"['¼­À­', 'ÇÏ', '?', '³²', 'º¸»¡', 'µµ', 'Á¤µµ', '°¡', 'ÀÖ', 'Áö']","¼­À­,º¸»¡,"
942,¿Í ÁøÂ¥ ¿À´Ã ½Ã¿øÇÏ°Ô ÁñµþÇÏ°í ÀÚ¾ßÁö¤»¤»,2,"['¿Í', 'ÁøÂ¥', '¿À´Ã', '½Ã¿ø', 'ÇÏ', '°Ô', 'Áñµþ', 'ÇÏ', '°í', 'ÀÚ', '¾î¾ßÁö', '¤»¤»']","Áñµþ,"
943,³­ °É·Áµµ ÁÁ¾Æ °£È£»ç ÆÐÆ¼½¬ ÀÖ¾î¼­ º´¿ø°¡´Â°Å ÁÁ¾Æ,2,"['³ª', '?', '°É¸®', '¾îµµ', 'ÁÁ', '¾î', '°£È£»ç', 'ÆÐÆ¼½¬', 'ÀÖ', '¾î¼­', 'º´¿ø', '°¡', '´Â', '°Å', 'ÁÁ', '¾î']","ÆÐÆ¼½¬,"
944,³» ¿©ÀÚÄ£±¸´Â Á¶±Ý¸¸ ¸¸Á®Áàµµ ÁúÁú Á¥¾î¼­ Á© ÇÊ¿ä ¾ø´Âµ¥,2,"['³ª', 'ÀÇ', '¿©ÀÚ', 'Ä£±¸', '´Â', 'Á¶±Ý', '¸¸', '¸¸Áö', '¾î', 'ÁÖ', '¾îµµ', 'ÁúÁú', 'Á¥', '¾î¼­', 'Á©', 'ÇÊ¿ä', '¾ø', '´Â', 'µ¥']","ÁúÁú,Á¥,Á©,"
945,À÷´Â ³²ÀÚº¸´Ù °¡½¿ÀÌ ¾ø¾î¼­ ²Ã¸®Áö°¡ ¾Ê´Â´Ù,2,"['À÷', '´Â', '³²ÀÚ', 'º¸´Ù', '°¡½¿', 'ÀÌ', '¾ø', '¾î¼­', '²Ã¸®', 'Áö', '°¡', '¾Ê', '´Â´Ù']","²Ã¸®,"
946,Ä¡¸Å ³ëÀÎ³×µé ½Ï´Ù À°º¯±â·Î ¸¸µå´Â °Ô ¾î¶»°Ù³ë?,2,"['Ä¡¸Å', '³ëÀÎ', '³×', 'µé', '½Ï', '´Ù', 'À°', 'º¯±â', '·Î', '¸¸µé', '´Â', '°Í', 'ÀÌ', '¾î¶»', '°Ù', '³ë', '?']","À°,º¯±â,À°º¯±â,"
947,ÀÔÀ¸·Î ÄÜµ¼ ³¢¿ì±â? Å×Å©´Ð ±³À°ÀÌ³Ä ¼º ±³À°ÀÌ³Ä ¤»¤»,2,"['ÀÔ', 'À¸·Î', 'ÄÜµ¼', '³¢¿ì', '±â', '?', 'Å×Å©´Ð', '±³À°', 'ÀÌ', '³Ä', '¼º', '±³À°', 'ÀÌ', '³Ä', '¤»¤»']","ÄÜµ¼,"
948,ÀÏº» ¿©ÀÚµéÀº ¹üÁË Á» ´çÇÒ¸¸ÇÏ°Ô ±¸´Ï±î ±×·±°Å ¾Æ´Ô? ¤»¤»¤»,2,"['ÀÏº»', '¿©ÀÚ', 'µé', 'Àº', '¹üÁË', 'Á»', '´çÇÏ', '?', '¸¸', 'ÇÏ', '°Ô', '±¼', '´Ï±î', '±×·±', '°Å', '¾Æ´Ï', '?', '?', '¤»¤»¤»']","¹üÁË,"
949,¾îµð ¹ØÀÚ¶ô¿¡ ÅÐµµ ¾È³­ ¾Æ³«³×°¡ ¸»À»°É¾î,2,"['¾îµð', '¹ØÀÚ¶ô', '¿¡', 'ÅÐ', 'µµ', '¾È', '³ª', '?', '¾Æ³«', '³×', '°¡', '¸»', 'À»', '°É', '¾î']","¹ØÀÚ¶ó,"
950,¹¹? ½ÑÆ¼ ³ª´Âµ¥; ¾÷¼Ò Ãâ½Å ¾Æ´Ô?,2,"['¹¹', '?', '½Î', '?', 'Æ¼', '³ª', '´Â', 'µ¥', ';', '¾÷¼Ò', 'Ãâ½Å', '¾Æ´Ï', '?', '?']","¾÷¼Ò,"
951,¼úÁý³âµé ¾îÂ÷ÇÇ Çã¹úÃ¢ÀÌ¶ó ¾µ¶§µµ ¾ø´Âµ¥ Àß µØÁ³³×,2,"['¼úÁý', '³â', 'µé', '¾îÂ÷ÇÇ', 'Çã¹úÃ¢', 'ÀÌ', '¶ó', '¾²', '?', '¶§', 'µµ', '¾ø', '´Â', 'µ¥', 'Àß', 'µØÁö', '¾ú', '³×']","¼úÁý,³â,Çã¹úÃ¢,"
952,”IÀÌ ÈûÀ¸·Î ÀæÄÆÆÃ½ÄÁ» ÇØÁà¾ß°Ú³ë,2,"['”IÀÌ', 'Èû', 'À¸·Î', 'Àæ', 'ÄÆÆÃ', '½Ä', 'Á»', 'ÇÏ', '¾î', 'ÁÖ', '¾î¾ß', '°Ú', '³ë']","”IÀÌ,Àæ,"
953,ÁøÂ¥ ÇÇ½Î°³ PC³âµéÀÌ ¼¼°è¸¦ ¸ÁÄ¡´Â ÁßÀÌ´Ù.,2,"['ÁøÂ¥', 'ÇÇ½Î°³', 'PC', '³â', 'µé', 'ÀÌ', '¼¼°è', '¸¦', '¸ÁÄ¡', '´Â', 'Áß', 'ÀÌ', '´Ù', '.']","ÇÇ½Î°³,"
954,OO´Â ´ÄÀº ³ð ÁÀ ³¿»õ ±¸¿ªÁúµµ ¾È ³ª³ª?,2,"['OO', '´Â', '´Ä', 'Àº', '³ð', 'ÁÀ', '³¿»õ', '±¸¿ªÁú', 'µµ', '¾È', '³ª', '³ª', '?']","ÁÀ,"
955,Ã¸³âÀÌ ÁÀ ³¿»õ ¸Ã°í »ì°Ú³Ä? µ· ³¿»õ ¸Ã°í »ç´Â °ÅÁö.,2,"['Ã¸', '³â', 'ÀÌ', 'ÁÀ', '³¿»õ', '¸Ã', '°í', '»ì', '°Ú', '³Ä', '?', 'µ·', '³¿»õ', '¸Ã', '°í', '»ì', '´Â', '°Å', 'ÀÌ', 'Áö', '.']","Ã¸,"
956,±×·¡µµ ¸ö¸Å´Â ¸ÀÀÖ¾î,2,"['±×·¸', '¾îµµ', '¸ö¸Å', '´Â', '¸ÀÀÖ', '¾î']","¸ö¸Å,"
957,ÇÑ±¹½Ä °¡½¿¸¸ °Ë¿­ÇÑ°ÅÁö ¤»¤»¤»,2,"['ÇÑ±¹½Ä', '°¡½¿', '¸¸', '°Ë¿­', 'ÇÏ', '?', '°Å', 'ÀÌ', 'Áö', '¤»¤»¤»']","°Ë¿­,"
958,ÁøÂ¥ Àú·± ¾ÖµéÀº °ÔÀÌ °¨¿Á¿¡ °¤Çô¼­ Àü¸³¼± Âñ¸®¸é¼­ ÇìÀ¸ÀÀ ´çÇØ¾ßÇÔ,2,"['ÁøÂ¥', 'Àú·±', '¾Ö', 'µé', 'Àº', '°ÔÀÌ', '°¨¿Á', '¿¡', '°¤È÷', '¾î¼­', 'Àü¸³¼±', 'Âñ¸®', '¸é¼­', 'ÇìÀ¸ÀÀ', '´çÇÏ', '¾î¾ß', 'ÇÏ', '?']","Âñ¸®,ÇìÀ¸ÀÀ,"
959,ÇÑ³²µé ÀÚµéÀÚµéÇÏ´Âµ¥ È­·Â ºÎÅ¹ÇÑ´Ù ÀÌ±â~,2,"['ÇÑ³²', 'µé', 'ÀÚ', 'µé', 'ÀÚ', 'µé', 'ÇÏ', '´Â', 'µ¥', 'È­·Â', 'ºÎÅ¹', 'ÇÏ', '?´Ù', 'ÀÌ', '±â', '~']","ÀÚ,µé,ÀÚµé,"
960,Á¶°³¶û ²ÀÁö°¡ ³Ê¹« ±î¸Å¼­ ¾Æ´Ò ¼öµµ ÀÖ³ª ÇØ¼­,2,"['Á¶°³', '¶û', '²ÀÁö', '°¡', '³Ê¹«', '±î¸Ä', '¾î¼­', '¾Æ´Ï', '?', '¼ö', 'µµ', 'ÀÖ', '³ª', 'ÇÏ', '¾î¼­']","Á¶°³,²ÀÁö,"
961,±ÙÀ° Å°¿ì´À¶ó °íÀÚµÆÀ»Áöµµ ¸ð¸§,2,"['±ÙÀ°', 'Å°¿ì', '´À¶ó', '°íÀÚ', 'µÇ', '¾ú', 'À»Áö', 'µµ', '¸ð¸£', '?']","°íÀÚ,"
962,°¡½¿ º¸°í ±âºÐ ÁÁ´Ù°¡ ¾ûµ¢ÀÌ º¸¸é È® ÂÉ±×¶ó µé¾î,2,"['°¡½¿', 'º¸', '°í', '±âºÐ', 'ÁÁ', '´Ù°¡', '¾ûµ¢ÀÌ', 'º¸', '¸é', 'È®', 'ÂÉ', '±×¶ó', 'µè', '¾î']","°¡½¿,¾ûµ¢ÀÌ,ÂÉ,±×¶ó,ÂÉ±×¶ó,"
963,¿Àºü ³ª Áö±Ý °Å±â Á¥¾î ÀÖ¾î,2,"['¿Àºü', '³ª', 'Áö±Ý', '°Å±â', 'Á¥', '¾î', 'ÀÖ', '¾î']","°Å±â,Á¥,"
964,·ë½Î·Õ ²Þ³ª¹«³ª µþ¹è°¡ µÇ°ÚÁö ¹¹,2,"['·ë½Î·Õ', '²Þ³ª¹«', '³ª', 'µþ', '¹è', '°¡', 'µÇ', '°Ú', 'Áö', '¹¹']","·ë½Î·Õ,"
965,±×·¯¸é ¹Ø¿¡ ´ú··°Å¸®¸é¼­ ¾Öµé ³Ê¹« µéÀÌµÇÁö ¾Ê¾Æ?,2,"['±×·¯¸é', '¹Ø', '¿¡', '´ú··°Å¸®', '¸é¼­', '¾Ö', 'µé', '³Ê¹«', 'µé', 'ÀÌ', 'µÇ', 'Áö', '¾Ê', '¾î', '?']","´ú··°Å¸®,"
966,À÷´Â ÀÓ½ÅÇß³ª? ¿À´Ãµû¶ó °¡½¿ÀÌ Àå³­¾Æ´Ï³×,2,"['À÷', '´Â', 'ÀÓ½Å', 'ÇÏ', '¾ú', '³ª', '?', '¿À´Ã', 'µû¶ó', '°¡½¿', 'ÀÌ', 'Àå³­', '¾Æ´Ï', '³×']","ÀÓ½Å,°¡½¿,"
967,¿ì¿Í À÷ ¾Ö½º Àå³­ ¾Æ´Ï³×.,2,"['¿ì¿Í', 'À÷', '¾Ö½º', 'Àå³­', '¾Æ´Ï', '³×', '.']","¾Ö½º,"
968,°«¾ç³² ´ë¹° »¡´Ù°¡ ÇÑ³² ¼ÒÃß º¸´Ï±î ´çÈ²½º·´³×,2,"['°«', '¾ç', '³²', '´ë¹°', '»¡', '´Ù°¡', 'ÇÑ', '³²', '¼ÒÃß', 'º¸', '´Ï±î', '´çÈ²', '½º·´', '³×']","´ë¹°,"
969,¹Ì¾Æ¸® °¬´õ´Ï ´Ï³× ´©³ª ÀÀ´óÀÌ Èçµé°í ÀÖ´øµ¥?,2,"['¹Ì¾Æ¸®', '°¡', '¾ú', '´õ´Ï', '´Ï', '³×', '´©³ª', 'ÀÀ´ó', 'ÀÌ', 'Èçµé', '°í', 'ÀÖ', '´øµ¥', '?']","ÀÀ´ó,"
970,¿Ö Á×ÀÌ³Ä? ¿ì¸® ´©³ªÇÑÅ× ¹Ú°í ½Í¾î?,2,"['¿Ö', 'Á×ÀÌ', '³Ä', '?', '¿ì¸®', '´©³ª', 'ÇÑÅ×', '¹Ú', '°í', '½Í', '¾î', '?']","¹Ú,"
971,ÀÌ¹øÀâÁö ¼Ó¿Ê¸ðµ¨ Ç¥Á¤ ÁøÂ¥ ¾ßÇÏ´Ù ¤»¤» ÇÑ¹ø ¹Ú¾ÆºÃÀ¸¸é ¼Ò¿øÀÌ ¾ø°Ú³×,2,"['ÀÌ¹ø', 'ÀâÁö', '¼Ó¿Ê', '¸ðµ¨', 'Ç¥Á¤', 'ÁøÂ¥', '¾ßÇÏ', '´Ù', '¤»¤»', 'ÇÑ', '¹ø', '¹Ú', '¾î', 'º¸', '¾ú', 'À¸¸é', '¼Ò¿ø', 'ÀÌ', '¾ø', '°Ú', '³×']","¾ßÇÏ,¹Ú,"
972,ÇÁ·Î ¤»¤» ÅÂ»ýÀÌ Àß ´ëÁÖ´Â ¼º°ÝÀÎ°¡ºÁ ¶± ÇÑ¹ø¸¸ Ä¡°í½Í³× ÁøÂ¥,2,"['ÇÁ·Î', '¤»¤»', 'ÅÂ»ý', 'ÀÌ', 'Àß', '´ë', '¾î', 'ÁÖ', '´Â', '¼º°Ý', 'ÀÌ', '?°¡', 'º¸', '¾î', '¶±', 'ÇÑ', '¹ø', '¸¸', 'Ä¡', '°í', '½Í', '³×', 'ÁøÂ¥']","´ë,ÁÖ,¶±,Ä¡,"
973,Àú ¿©ÀÚ ¼º±â¿¡ ¼Õ°¡¶ô °Ì³ª ¾¥¼Å³Ö°í ½Í´Ù,2,"['Àú', '¿©ÀÚ', '¼º±â', '¿¡', '¼Õ°¡¶ô', '°Ì³ª', '¾¥½Ã', '¾î', '³Ö', '°í', '½Í', '´Ù']","¼º±â,¾¥½Ã,³Ö,"
974,³ª´Â °¡½¿ ¸· »¡°í ½ÍÀ½,2,"['³ª', '´Â', '°¡½¿', '¸·', '»¡', '°í', '½Í', 'À½']","°¡½¿,»¡,"
975,°Å±â ¸»°í ¹Ù·Î ¸ðÅÚ·Î °¡ÁÒ  à¸À º»Áö ¿À·¡µÇ¼­ ¹Ù·Î »¡¾Æµå¸±°Ô¿ä,2,"['°Å±â', '¸»', '°í', '¹Ù·Î', '¸ðÅÚ', '·Î', '°¡', 'ÁÒ', ' à', '¸À', 'º¸', '?', 'Áö', '¿À·¡', 'µÇ', '¼­', '¹Ù·Î', '»¡', '¾î', 'µå¸®', '?°Ô¿ä']","¸ðÅÚ, à,"
976,ÇÑ³²µéÀº ²¿Ä¡°¡ ÀÛ¾Æ¼­ ¾î¶² ÄÜµ¼ÀÌµç ´Ù Çæ··ÇÒ µí,2,"['ÇÑ³²', 'µé', 'Àº', '²¿Ä¡', '°¡', 'ÀÛ', '¾î¼­', '¾î¶²', 'ÄÜµ¼', 'ÀÌ', 'µç', '´Ù', 'Çæ··ÇÏ', '?', 'µí']","ÄÜµ¼,Çæ··ÇÏ,"
977,¿ÏÀü °ø°¨¤»¤» ³ëÄÜ ÁÁ¾ÆÇÏ´Â ÀÌÀ¯°¡ ±×°Å ¾Æ³Ä? ¤Ì¤ÌÇæ··ÇÑ °Å µéÅ³±î ºÁ,2,"['¿ÏÀü', '°ø°¨', '¤»¤»', '³ë', 'ÄÜ', 'ÁÁ¾ÆÇÏ', '´Â', 'ÀÌÀ¯', '°¡', '±×°Å', '¾Ë', '³Ä', '?', '¤Ì¤Ì', 'Çæ··', 'ÇÏ', '?', '°Å', 'µéÅ°', '?±î', 'º¸', '¾î']","³ëÄÜ,"
978,¶Ê¶ÊÀÌ´Â ³Ê¹« º¯ÅÂÀûÀÌÁö ¾Ê³Ä ¿ª°ã,2,"['¶Ê¶ÊÀÌ', '´Â', '³Ê¹«', 'º¯ÅÂ', 'Àû', 'ÀÌ', 'Áö', '¾Ê', '³Ä', '¿ª°ã']","¶Ê¶ÊÀÌ,º¯ÅÂ,"
979,¿ª´ë ´ëÅë·É Áß °¡Àå ¹®¶õÇÑ ´ëÅë·ÉÀÏµí,2,"['¿ª´ë', '´ëÅë·É', 'Áß', '°¡Àå', '¹®¶õ', 'ÇÏ', '?', '´ëÅë·É', 'ÀÌ', '?', 'µí']","¹®¶õ,"
980,ÀÚ±â ¼ÕÀ¸·Î ÁÖ¹°·°°Å¸®¸é¼­ Çæ¶±°Å¸®´Â °Å ¿ª°Ü¿ö,2,"['ÀÚ±â', '¼Õ', 'À¸·Î', 'ÁÖ¹°·°°Å¸®', '¸é¼­', 'Çæ¶±°Å¸®', '´Â', '°Å', '¿ª°ã', '¾î']","ÁÖ¹°·°°Å¸®,Çæ¶±°Å¸®,"
981,±×³É ¿Í ³ª ³Ê¹« ±ÞÇÏ´Ï±ñ Áö±Ý ´Ù ¹þ°íÀÖ¾î,2,"['±×³É', '¿Í', '³ª', '³Ê¹«', '±ÞÇÏ', '´Ï±ñ', 'Áö±Ý', '´Ù', '¹þ', '°í', 'ÀÖ', '¾î']","¹þ,"
982,°í¹«Àå°©³¢Áö ¸»°í ¿À´ÃÀº ³ªÇÑÅ× ½ÎÁà,2,"['°í¹«', 'Àå°©', '³¢', 'Áö', '¸»', '°í', '¿À´Ã', 'Àº', '³ª', 'ÇÑÅ×', '½Î', '¾î', 'ÁÖ', '¾î']","°í¹«,½Î,"
983,¼ÒÃß ³²Ä£ ÀÔÀ¸·Î ¾È ÇØÁØ´Ù°í ÁúÁú Â¥³×¤»¤»,2,"['¼ÒÃß', '³²Ä£', 'ÀÔ', 'À¸·Î', '¾È', 'ÇÏ', '¾î', 'ÁÖ', '?´Ù°í', 'ÁúÁú', 'Â¥', '³×', '¤»¤»']","¼ÒÃß,ÁúÁú,"
984,¶öºÎ ½®³» ³ª´Â °É ¾î¶»°Ô ÀÔÀ¸·Î ÇØÁà¤»¤»,2,"['¶öºÎ', '½¬', '?', '³»', '³ª', '´Â', '°Å', '?', '¾î¶»', '°Ô', 'ÀÔ', 'À¸·Î', 'ÇÏ', '¾î', 'ÁÖ', '¾î', '¤»¤»']","¶öºÎ,"
985,´Ï³× ÇÒ¾Æ¹öÁö ¿ä¾ç¿ø¿¡¼­ ÇÒ¸Åµé µû¸Ô°í ´Ù´Ñ´Ù¸ç?,2,"['´Ï', '³×', 'ÇÒ¾Æ¹öÁö', '¿ä¾ç¿ø', '¿¡¼­', 'ÇÒ¸Å', 'µé', 'µû¸Ô', '°í', '´Ù´Ï', '?´Ù¸ç', '?']","µû¸Ô,"
986,½ÉÁö¾î ³ëÃÑ°¢¿¡ »ý±ä°Ç ½ß¾Æ´ÙÃ³·³ »ý°Ü¼­ ¿¬¾ÖÆ¯°­µµÇÔ ¤»¤»¤»,2,"['½ÉÁö¾î', '³ë', 'ÃÑ°¢', '¿¡', '»ý±â', '?', '°Å', '?', '½ß¾Æ´Ù', 'Ã³·³', '»ý±â', '¾î¼­', '¿¬¾Ö', 'Æ¯°­', 'µµ', 'ÇÔ', '¤»¤»¤»']","½ß¾Æ´Ù,"
987,¾ó±¼ ¹Ý¹ÝÇÏ´Ï µû¸Ô°í ¹ö¸®±â Á¦°ÝÀÌ¶ó ³ªÁß¿¡,2,"['¾ó±¼', '¹Ý¹Ý', 'ÇÏ', '´Ï', 'µû¸Ô', '°í', '¹ö¸®', '±â', 'Á¦°Ý', 'ÀÌ', '¶ó', '³ªÁß', '¿¡']","µû¸Ô,"
988,³Ê ±×·¸°Ô ÀÔ°í ÀÌ ½Ã°£¿¡ µ¹¾Æ´Ù´Ï¸é ¼ºÀû ÆøÇà´çÇØ~,2,"['³Ê', '±×·¸', '°Ô', 'ÀÔ', '°í', 'ÀÌ', '½Ã°£', '¿¡', 'µ¹¾Æ´Ù´Ï', '¸é', '¼ºÀû', 'ÆøÇà', '´çÇØ', '~']","¼ºÀû,"
989,¾îÁ¦ ²¿ÃáÄíÅ°´Â ÁÁÀº °Å ³ª¿Ô³ª?,2,"['¾îÁ¦', '²¿ÃáÄíÅ°', '´Â', 'ÁÁ', 'Àº', '°Å', '³ª¿À', '¾ú', '³ª', '?']","²¿ÃáÄíÅ°,"
990,¹°ÁýÀâÈú ¶§±îÁö ÇÚµåÀâ ¹Þ°í ½Í´Ù Àú ¼ÕÀ¸·Î,2,"['¹°Áý', 'ÀâÈ÷', '?', '¶§', '±îÁö', 'ÇÚµåÀâ', '¹Þ', '°í', '½Í', '´Ù', 'Àú', '¼Õ', 'À¸·Î']","ÇÚµåÀâ,"
991,¾ßÂ© °øÀ¯Á» ¿äÁò ¾ÃÁú ¸øÇØ¼­ °³ ¹Ì¶î°Å°°À½ ±×³É ¿©ÀÚµé Áö³ª°¡´Â°Å¸¸ ºÁµµ ¼­´Âµ¥ Á¤»ó?,2,"['¾ß', 'Â©', '°øÀ¯', 'Á»', '¿äÁò', '¾Ã', 'Áö', '?', '¸ø', 'ÇÏ', '¾î¼­', '°³', '¹Ì', '¶ì', '?', '°Å', '°°', 'À½', '±×³É', '¿©ÀÚ', 'µé', 'Áö³ª°¡', '´Â', '°Å', '¸¸', 'º¸', '¾îµµ', '¼­', '´Â', 'µ¥', 'Á¤»ó', '?']","¾ßÂ©,¾Ã,"
992,¤»¤» ³ª °°À¸¸é °í¸¿´Ù°í °¡¶ûÀÌ »¡¾ÆÁá´Ù,2,"['¤»¤»', '³ª', '°°', 'À¸¸é', '°í¸¿', '´Ù°í', '°¡¶ûÀÌ', '»¡', '¾î', 'ÁÖ', '¾ú', '´Ù']","°¡¶ûÀÌ,»¡,"
993,³ª´Â ¼º¹üÁË ½ÃÄÑ¼­ °Â ÀÎ»ý ¸ÁÄ¡·Á°í ±×·¨´Âµ¥ ±× ¹æ¹ýµµ ÁÁ³×,2,"['³ª', '´Â', '¼º¹üÁË', '½ÃÅ°', '¾î¼­', '°Â', 'ÀÎ»ý', '¸ÁÄ¡', '·Á°í', '±×·¸', '¾ú', '´Âµ¥', '±×', '¹æ¹ý', 'µµ', 'ÁÁ', '³×']","¼º¹üÁË,"
994,³ªµµ ³» ¼º±â ÀÔ¿¡ ¹°¸®°í½Í¾î ¾Æ °©ÀÚ±â ²Ã¸®³× Àá¸¸ ÀÚÀ§ÇàÀ§Á» ÇÏ°í¿Ã°Ô º¸¸é¼­ ¤¾¤¾,2,"['³ª', 'µµ', '³ª', 'ÀÇ', '¼º±â', 'ÀÔ', '¿¡', '¹°¸®', '°í', '½Í', '¾î', '¾Æ', '°©ÀÚ±â', '²Ã¸®', '³×', 'Àá', '¸¸', 'ÀÚÀ§ÇàÀ§', 'Á»', 'ÇÏ', '°í', '¿À', '?°Ô', 'º¸', '¸é¼­', '¤¾¤¾']","¼º±â,¹°¸®,²Ã¸®,ÀÚÀ§,ÀÚÀ§ÇàÀ§,"
995,¿ª½Ã ¿©ÀÚµç ¾î¸®µç ´Ä¾úµç ´Ù ¶È°°ÀÌ ¹ß¶û ±îÁø °Å¾ß,2,"['¿ª½Ã', '¿©ÀÚ', 'ÀÌ', 'µç', '¾î¸®', 'µç', '´Ä', '¾ú', 'µç', '´Ù', '¶È°°ÀÌ', '¹ß¶û', '±îÁö', '?', '°Å', '¾ß']","¹ß¶û,±îÁö,"
996,¿©ÀÚµµ ¿µ°èÀÏ¼ö·Ï ¸ÀÀÖ¾î ¾î¸±¼ö·Ï ¶±°¨ÀÌ ÁÁ¾Æ ¤»¤»¤»,2,"['¿©ÀÚ', 'µµ', '¿µ°è', 'ÀÌ', '?¼ö·Ï', '¸ÀÀÖ', '¾î', '¾î¸®', '?¼ö·Ï', '¶±', '°¨', 'ÀÌ', 'ÁÁ', '¾î', '¤»¤»¤»']","¶±°¨,"
997,Àú ¿©ÀÚ ºÁ¶ó ¤»¤» ¿òÁ÷ÀÏ ¶§ ¸¶´Ù Ãâ··°Å¸²,2,"['Àú', '¿©ÀÚ', 'º¸', '¾î¶ó', '¤»¤»', '¿òÁ÷ÀÌ', '?', '¶§', '¸¶´Ù', 'Ãâ··°Å¸®', '?']","Ãâ··°Å¸®,"
998,³Í ÀüÀï³ª¸é ±×³É °³¸¶³É µû¸ÔÈ÷´Ù°¡ µÚÁö¼¼¿ä ÇàÁÖ°°Àº ³â¾Æ,2,"['³Ê', '?', 'ÀüÀï', '³ª', '¸é', '±×³É', '°³', '¸¶³É', 'µû', '¾î', '¸ÔÈ÷', '´Ù°¡', 'µÚÁö', '¼¼¿ä', 'ÇàÁÖ', '°°', 'Àº', '³â', '¾Æ']","ÇàÁÖ,"
999,¿äÁò¿¡µµ ±×·¯¸é Áö³ª°¡´Â ¿©ÀÚµé Èï°ÇÇÏ°Ô Àû½Ç µí,2,"['¿äÁò', '¿¡', 'µµ', '±×·¯', '¸é', 'Áö³ª°¡', '´Â', '¿©ÀÚ', 'µé', 'Èï°Ç', 'ÇÏ', '°Ô', 'Àû½Ã', '?', 'µí']","Èï°Ç,"
1000,ÅÍÁú °Å °°Àº ¹Ì½Ã ¾ûµ¢ÀÌ,2,"['ÅÍÁö', '?', '°Å', '°°', 'Àº', '¹Ì½Ã', '¾ûµ¢ÀÌ']","ÅÍÁö,"
1001,OO¿¡ Å×·¯ÇØÁÖ´Â »ç¶÷ ³» ¿Õ ÂÞÂÞ »¡°Ô ÇØÁØ´Ù ÁÙ ¼­¶ó,2,"['OO', '¿¡', 'Å×·¯', 'ÇÏ', '¾î', 'ÁÖ', '´Â', '»ç¶÷', '³»', '¿Õ', 'ÂÞÂÞ', '»¡', '°Ô', 'ÇÏ', '¾î', 'ÁÖ', '?´Ù', 'ÁÙ', '¼­', '¾î¶ó']","ÂÞÂÞ,"
