,0,1,2,
1382,³Ê°¡ ¿Ö Á×³Ä? ÀÏ ¸øÇÏ´Â ³ÆÀ» Àã ÃÄ¾ßÁö.,1,"['³Ê', '°¡', '¿Ö', 'Á×', '³Ä', '?', 'ÀÏ', '¸ø', 'ÇÏ', '´Â', '³ÆÀ»', 'Àã', 'Ä¡', '¾î¾ßÁö', '.']","³ÆÀ»,³âÀ»,"
1383,¾Æ°¡·òÇÏ°í ´Ï ³²Ä£ ³ªÇÑÅ× ¾çº¸ÇØ¶ó ¤»¤»,1,"['¾Æ°¡·ò', 'ÇÏ°í', '´Ï', '³²Ä£', '³ª', 'ÇÑÅ×', '¾çº¸', 'ÇÏ', '¾î¶ó', '¤»¤»']","¾Æ°¡·ò,"
1384,¾îÂ÷ÇÇ ºÒÃ¼ÀÚ´Ï±î ±×³É Àâ¾Æ´Ù°¡ ¼Ò°¢ÇØ¹ö¸®ÀÚ,1,"['¾îÂ÷ÇÇ', 'ºÒÃ¼', 'ÀÚ', 'ÀÌ', '´Ï±î', '±×³É', 'Àâ', '¾î´Ù°¡', '¼Ò°¢', 'ÇÏ', '¾î', '¹ö¸®', 'ÀÚ']","¼Ò°¢,"
1385,¾Æ´Ï ¹«½¼ °ÅÁö¹ß½Î°³ °°Àº ¼Ò¸®¸¦ ÇÏ°í ÀÖ³Ä.,1,"['¾Æ´Ï', '¹«½¼', '°ÅÁö', '¹ß½Î°³', '°°', 'Àº', '¼Ò¸®', '¸¦', 'ÇÏ', '°í', 'ÀÖ', '³Ä', '.']","°ÅÁö,¹ß½Î°³,"
1386,ÆÀÀåÀÌ¸é ÆÀÀå´ä°Ô ¼Ò°³¸¦ ÇÏ°í Á¦¶öÇÏ´ø°¡,1,"['ÆÀÀå', 'ÀÌ', '¸é', 'ÆÀÀå', '´ä', '°Ô', '¼Ò°³', '¸¦', 'ÇÏ', '°í', 'Á¦¶ö', 'ÇÏ', '´ø°¡']","Á¦¶ö,"
1387,±×³ðµé ºÎ¸ðµµ ½º¹ß°ÍµéÀÌ¾ß.,1,"['±×³ð', 'µé', 'ºÎ¸ð', 'µµ', '½º¹ß', '°Í', 'µé', 'ÀÌ', '¾ß', '.']","½º¹ß,°Í,"
1388,"ÀÌ Ä¥Ç¬¾Æ, ÁÖ´Â °Ç ¹ÞµÇ ¿Ç°í ±×¸§ÀÇ ¹®Á¦´Â »ý±æ ¼öµµ ÀÖÁö ÀÌ°É °°°Ô º»´Ù°í?",1,"['ÀÌ', 'Ä¥', 'Ç¬', '¾Æ', ',', 'ÁÖ', '´Â', '°Å', '?', '¹Þ', 'µÇ', '¿Ç', '°í', '±×¸£', '?', 'ÀÇ', '¹®Á¦', '´Â', '»ý±â', '?', '¼ö', 'µµ', 'ÀÖ', 'Áö', 'ÀÌ°Å', '?', '°°', '°Ô', 'º¸', '?´Ù°í', '?']","Ä¥Ç¬,"
1389,¾Æ ÁøÂ¥ ±æ»§Ãæµé Çú¹Ù´Ú ´Ù Àß¶ó¾ß ÇÔ,1,"['¾Æ', 'ÁøÂ¥', '±æ»§', 'Ãæ', 'µé', 'Çú¹Ù´Ú', '´Ù', 'ÀÚ¸£', '¾î¾ß', 'ÇÏ', '?']","±æ»§,Ãæ,"
1390,°¡¸¸ ÀÖ¾îºÁ ºüµû·Î ¶§·ÁÁÙ°Ô,1,"['°¡¸¸', 'ÀÖ', '¾î', 'º¸', '¾î', 'ºüµû', '·Î', '¶§¸®', '¾î', 'ÁÖ', '?°Ô']","ºüµû,¶§¸®,"
1391,ÀÌ°Ç ¶Ç ¹º ÂðµûµéÀÇ ¸ðÀÓÀÌ³ë,1,"['ÀÌ°Å', '?', '¶Ç', '¹º', 'Âðµû', 'µé', 'ÀÇ', '¸ðÀÓ', 'ÀÌ', '³ë']","Âðµû,"
1392,Áö·êÇÏÁö ¸»°í µ·ÀÌ³ª °±¾Æ,1,"['Áö·ç', '?', 'ÇÏ', 'Áö', '¸»', '°í', 'µ·', 'ÀÌ³ª', '°±', '¾î']","Áö·ç,Áö·ê,"
1393,³Ê Áªº´ÇÏ´Â °Å º¸°í ´õ ÀÌ»ó ¸ø ¹Ï°Ú¾î,1,"['³Ê', 'Áªº´', 'ÇÏ', '´Â', '°Å', 'º¸', '°í', '´õ', 'ÀÌ»ó', '¸ø', '¹Ï', '°Ú', '¾î']","Áªº´,"
1394,±×´Ï±ñ ¤»¤»¿ä»õÈûµé´Ù´Â ¾êµéÀº ÁøÂ¥ °³¸Ó¸®ÆÇÀ¸·Î ¤¸¤¤ ÃÄ¸Â¾Æ¾ßÇÔ,1,"['±×´Ï±î', '?', '¤»¤»', '¿ä»õ', 'Èûµé', '´Ù´Â', '¾ê', 'µé', 'Àº', 'ÁøÂ¥', '°³¸Ó¸®ÆÇ', 'À¸·Î', '¤¸¤¤', 'Ä¡', '¾î', '¸Â', '¾î¾ß', 'ÇÏ', '?']","°³¸Ó¸®ÆÇ,"
1395,ÈÆ¼öÃæµé Ä®Ç«Âï ÇÏ°í ½Í³×?,1,"['ÈÆ¼ö', 'Ãæ', 'µé', 'Ä®', 'Ç«', 'Âï', 'ÇÏ', '°í', '½Í', '³×', '?']","ÈÆ¼ö,Ãæ,Ä®,Ç«,Âï,"
1396,»¡°»ÀÌµéÀº ¼­¿ï ÇÑº¹ÆÇ¿¡¼­ °¥¾Æ ¸¶¼Å¾ß ÇØ,1,"['»¡°»ÀÌ', 'µé', 'Àº', '¼­¿ï', 'ÇÑ', 'º¹ÆÇ', '¿¡¼­', '°¥', '¾î', '¸¶½Ã', '¾î¾ß', 'ÇÏ', '¾î']","»¡°»ÀÌ,°¥,¾î,¸¶½Ã,"
1397,Á¸¸¶´ÏµéÀÌ ¿ÖÄ³ ³ª´ë³Ä,1,"['Á¸¸¶´Ï', 'µé', 'ÀÌ', '¿Ö', 'Ä³', '¾î', '³ª´ë', '³Ä']","Á¸¸¶´Ï,"
1398,±×·¯°Ô Á¶¿Â³ª Á¶»¤µéÀÌ Ã³¾Þ±â³×,1,"['±×·¯°Ô', 'Á¶¿Â³ª', 'Á¶»¤', 'µé', 'ÀÌ', 'Ã³¾Þ±â³×']","Á¶¿Â³ª,Á¶»¤,Ã³¾Þ±â³×,"
1399,"¿Í ÁøÂ¥ °èÁýµé °ÑÀ¸·Ð ±ú²ýÇÑ Ã´ÇÏ´õ´Ï, ¤¸¤¤ ´õ·¯¿î»û±âµéÀÌ¾ú³× ¤»¤»",1,"['¿Í', 'ÁøÂ¥', '°èÁý', 'µé', '°Ñ', 'À¸·Î', '?', '±ú²ý', 'ÇÏ', '?', 'Ã´', 'ÇÏ', '´õ´Ï', ',', '¤¸¤¤', '´õ·¯¿î»û±âµéÀÌ¾ú³×', '¤»¤»']","°èÁý,´õ·¯¿î»û±âµéÀÌ¾ú³×,´õ·¯¿î,»û±â,"
1400,ÁøÂ¥ ¸Ó°¥ ²É¹çÀÎ°Å ºÎ·´´Ù ºÎ·¯¿ö,1,"['ÁøÂ¥', '¸Ó', '°¡', '?', '²É¹ç', 'ÀÌ', '?', '°Å', 'ºÎ·´', '´Ù', 'ºÎ·´', '¾î']","¸Ó°¥,"
1401,±º¹«»õµé »çÈ¸¿¡ ¾È ³ª¿À°í ºÎ´ë¿¡¼­ ½âÀ¸¸é ÁÁ°Ú¾î,1,"['±º¹«', '»õ', 'µé', '»çÈ¸', '¿¡', '¾È', '³ª¿À', '°í', 'ºÎ´ë', '¿¡¼­', '½â', 'À¸¸é', 'ÁÁ', '°Ú', '¾î']","±º¹«,»õ,±º¹«»õ,"
1402,¿ì¸® ¹Ý¿¡ ³Í¾¾´« ÇÑ ¸íÀÌ ÀÖ°Åµç?,1,"['¿ì¸®', '¹Ý', '¿¡', '³Î', '?', '¾¾´«', 'ÇÑ', '¸í', 'ÀÌ', 'ÀÖ', '°Åµç', '?']","³Î,¾¾´«,³Í¾¾´«,"
1403,ÀÚ±â°¡ Àºµû ´çÇÏ´Â ÁÙµµ ¸ð¸£°í °è¼Ó ³ª´ë´Âµ¥ Áø½É ¸ð°¡Áö¸¦ µû¹ö¸®°í ½ÍÀ½.,1,"['ÀÚ±â', '°¡', 'Àºµû', '´çÇÏ', '´Â', 'ÁÙ', 'µµ', '¸ð¸£', '°í', '°è¼Ó', '³ª´ë', '´Â', 'µ¥', 'Áø½É', '¸ð°¡Áö', '¸¦', 'µû', '¾î', '¹ö¸®', '°í', '½Í', 'À½', '.']","Àºµû,¸ð°¡Áö,µû,"
1404,¿¡ÈÞ ³ë´ä ¾ç¾ÆÄ¡ »öÈ÷¤»¤»¤»,1,"['¿¡ÈÞ', '³ë', '´ä', '¾ç¾ÆÄ¡', '»öÈ÷', '¤»¤»¤»']","¿¡ÈÞ,³ë,¾ç¾ÆÄ¡,»öÈ÷,"
1405,³Ê ÀÓ½ÅÇÏ¸é ³»°¡ ¹è ¹â¾Æ¼­ ³«ÅÂ½ÃÄÑ ÁÙ°Ô,1,"['³Ê', 'ÀÓ½Å', 'ÇÏ', '¸é', '³ª', '°¡', '¹è', '¹â', '¾î¼­', '³«ÅÂ', '½ÃÅ°', '¾î', 'ÁÖ', '?°Ô']","¹â,³«ÅÂ,"
1406,¹üÁËÀÚµé ÀüÀÚ¹ßÂî ²÷´Â ¼ø°£ ´Ù¸® Æø¹ßÇÏ°Ô ¸¸µå´Â ÀåÄ¡¸¦ ¸¸µé¾î¾ß ÇØ.,1,"['¹üÁËÀÚ', 'µé', 'ÀüÀÚ', '¹ßÂî', '²÷', '´Â', '¼ø°£', '´Ù¸®', 'Æø¹ß', 'ÇÏ', '°Ô', '¸¸µå', '´Â', 'ÀåÄ¡', '¸¦', '¸¸µé', '¾î¾ß', 'ÇÏ', '¾î', '.']","¹üÁËÀÚ,ÀüÀÚ,¹ßÂî,"
1407,Æ²µüÃæµé ¸¹Àºµ¥´Ù°¡ ºü°¡»ç¸®¶ó ±×·³,1,"['Æ²', 'µü', 'Ãæ', 'µé', '¸¹', 'Àº', 'µ¥', '´Ù°¡', 'ºü°¡»ç¸®', 'ÀÌ', '¶ó', '±×·¯', '?']","Æ²,µü,Ãæ,ºü°¡»ç¸®,"
1408,±× ÀÎ°£ ³ú¿¡ º¸Åå½º¸¦ Ã³¸Â¾Æ¼­ ³úÁÖ¸§¾ø´Â Àå¾Ö¶ó ±×·¡,1,"['±×', 'ÀÎ°£', '³ú', '¿¡', 'º¸Åå½º', '¸¦', 'Ã³', '¸Â', '¾î¼­', '³ú', 'ÁÖ¸§', '¾ø', '´Â', 'Àå¾Ö', 'ÀÌ', '¶ó', '±×·¸', '¾î']","º¸Åå½º,ÁÖ¸§,Àå¾Ö,"
1409,Ä¿ÇÇ Å¸´Ù ÁÙ ¶§ Ä§ ¹ñ¾îÁà¾ßÁö,1,"['Ä¿ÇÇ', 'Å¸', '´Ù', 'ÁÖ', '?', '¶§', 'Ä§', '¹ñ', '¾î', 'ÁÖ', '¾î¾ßÁö']","Ä§,¹ñ,"
1410,¹° ¶°¿À¶ó°í ÇÏ¸é º¯±â¹° ¶°°¡,1,"['¹°', '¶ß', '¾î', '¿À', '¶ó°í', 'ÇÏ', '¸é', 'º¯±â', '¹°', '¶ß', '¾î', '°¡', '¾î']","º¯±â,"
1411,±¹¹ÎÀ» ¾ÆÁÖ µ¹¸Ó°¡¸®·Î º¸³ªº¸³×,1,"['±¹¹Î', 'À»', '¾ÆÁÖ', 'µ¹¸Ó°¡¸®', '·Î', 'º¸', '³ª', 'º¸', '³×']","µ¹¸Ó°¡¸®,"
1412,"Æò¼Ò¸é ±×³É ´Ù Àâ¾Æ¼­ ¼ö¿ë¼Ò¿¡ º¸³»°í ½Í¾îµµ, ÀÌ·¯´Ï±î »çÈ¸¿¡ ³öµÎ´Â°ÅÁö",1,"['Æò¼Ò', 'ÀÌ', '¸é', '±×³É', '´Ù', 'Àâ', '¾î¼­', '¼ö¿ë¼Ò', '¿¡', 'º¸³»', '°í', '½Í', '¾îµµ', ',', 'ÀÌ·¯´Ï±î', '»çÈ¸', '¿¡', '³öµÎ', '´Â', '°ÅÁö']","¼Ò¿ë¼Ò,"
1413,ÀÌ°Ô ½Ç¼öÀÎ °Ç ¶Ç ¾îÄÉ ¾Ë¾Ñ³Ä Àú´É¾Æ»û°¼?,1,"['ÀÌ°Í', 'ÀÌ', '½Ç¼ö', 'ÀÌ', '?', '°Å', '?', '¶Ç', '¾îÄÉ', '¾Ë¾Ñ³Ä', 'Àú´É¾Æ»û°¼', '?']","Àú´É¾Æ»û°¼,Àú´É¾Æ,»õ³¢¾ß,"
1414,ÁøÂ¥ ºÎ¸ð ¾ø´Â ³úÀå¾Ö ·Ã µéÀÌ¶ûÀº »óÁ¾À» ¸»¾Æ¾ßÁö ¿¡ÈÞ...,1,"['ÁøÂ¥', 'ºÎ¸ð', '¾ø', '´Â', '³ú', 'Àå¾Ö', '·Ã', 'µé', 'ÀÌ¶û', 'Àº', '»óÁ¾', 'À»', '¸»', '¾î¾ßÁö', '¿¡ÈÞ', '...']","³ú,Àå¾Ö,·Ã,»óÁ¾,"
1415,ÁÖµù¸Ó¸®Ã¢ ³¯·Á¹ö¸®±â Àü¿¡ ¾äÀüÈ÷ °¡¶ó; º´šÇÀÌ ³ª´ë³×,1,"['ÁÖµù¸Ó¸®Ã¢', '³¯¸®', '¾î', '¹ö¸®', '±â', 'Àü', '¿¡', '¾äÀüÈ÷', '°¡', '¶ó', ';', 'º´šÇ', 'ÀÌ', '³ª', '¾î', '´ë', '³×']","ÁÖµù¸Ó¸®Ã¢,º´šÇ,"
1416,³²¹Ì»õ¾ß? ¼ÖÁ÷È÷ °É·¡ °°±ä ÇØ,1,"['³²¹Ì', '»õ', '¾ß', '?', '¼ÖÁ÷È÷', '°É·¡', '°°', '±â', '?', 'ÇÏ', '¾î']","³²¹Ì,»õ,³²¹Ì»õ,¹Ì»õ,°É·¡,"
1417,½¬¹Ù ¸»³Ñ½É,1,"['½¬¹Ù', '¸»³Ñ½É', '¤Ì']","½¬¹Ù,"
1418,¿©ÀÚ ¼Õ ÇÑ ¹ø ¸ø Àâ¾Æº» ¾Æ´Ù¸ð½òµéÀÌ ¿©Çø ¿­ÆøÇÏ´Â ¸»¸¸ ½ÎÁú·¯´ë°í ÀÖ±¸¸¸.,1,"['¿©ÀÚ', '¼Õ', 'ÇÑ', '¹ø', '¸ø', 'Àâ', '¾î', 'º¸', '?', '¾Æ´Ù¸ð½ò', 'µé', 'ÀÌ', '¿©Çø', '¿­', 'Æø', 'ÇÏ', '´Â', '¸»', '¸¸', '½ÎÁö¸£', '¾î', '´ë', '°í', 'ÀÖ', '±¸¸¸', '.']","¾Æ´Ù¸ð½ò,¸ð½ò¾Æ´Ù,¿­,Æø,½ÎÁö¸£,"
1419,¸»ÇÒ ¶§µµ °Çµé°ÇµéÇØ¼­ Á¤¸» Á×»§À» ²È°í ½Í´Ù´Ï±î,1,"['¸»', 'ÇÏ', '?', '¶§', 'µµ', '°Çµé°Çµé', 'ÇÏ', '¾î¼­', 'Á¤¸»', 'Á×', '»§', 'À»', '²È', '°í', '½Í', '´Ù´Ï±î']","°Çµé°Çµé,Á×,»§,²È,"
1420,¹º°¡ ÇÏ´Â ÁþºÎÅÍ ¶Ë²¿Ãæ ´À³¦ÀÌ ³ª´õ¶ó,1,"['¹¹', 'ÀÌ', '?°¡', 'ÇÏ', '´Â', 'Áþ', 'ºÎÅÍ', '¶Ë²¿Ãæ', '´À³¦', 'ÀÌ', '³ª', '´õ¶ó']","¶Ë²¿Ãæ,"
1421,¶Õ¸° ¾Æ±¸Áö¶ó°í ¸¾´ë·Î ½Î°¥±â´Â °æÇâÀÌ ÀÖ³×,1,"['¶Õ¸®', '?', '¾Æ±¸', 'Áö', 'ÀÌ', '¶ó°í', '¸¾´ë·Î', '½Î', '¾î', '°¥±â', '´Â', '°æÇâ', 'ÀÌ', 'ÀÖ', '³×']","¾Æ±¸,Áö,¾Æ±¸Áö,½Î,°¥±â,"
1422,»çÈ¸¿¡ ÀÏÀý ¾µ¸ð ¾ø´Â Á¤º´µé ¸ð¾Æ³õ´Â ±¸Ä¡¼Ò ´À³¦À¸·Î´Ù°¡¤»¤»¤»,1,"['»çÈ¸', '¿¡', 'ÀÏÀý', '¾µ¸ð', '¾ø', '´Â', 'Á¤º´', 'µé', '¸ðÀ¸', '¾î', '³õ', '´Â', '±¸Ä¡¼Ò', '´À³¦', 'À¸·Î', '´Ù±×', '¾î', '¤»¤»¤»']","Á¤º´,"
1423,¿©ÀÚµé º¸°í Ä§ÀÌ³ª Èê¸®´Â ²¬¶±¼è ¤©¤· ±ØÇø!!,1,"['¿©ÀÚ', 'µé', 'º¸', '°í', 'Ä§', 'ÀÌ³ª', 'Èê¸®', '´Â', '²¬¶±¼è', '¤©¤·', '±ØÇø', '!!']","²¬¶±¼è,±ØÇø,"
1424,»¡¸® °¡¼­ Â¥¸£°í ¿Í ¾Æ´Ï¸é ´Ï Äà²Ù¸Û¿¡ ¶ó¸é½ºÇÁ ³ÖÀ»°Å¾ß,1,"['»¡¸®', '°¡', '¾î¼­', 'Â¥¸£', '°í', '¿À', '¾î', '¾Æ´Ï', '¸é', '´Ï', 'Äà²Ù¸Û', '¿¡', '¶ó¸é', '½ºÇÁ', '³Ö', 'À»', '°Å', '¾ß']","Äà²Ù¸Û,"
1425,µ¿¹°±Ç ¿õ¾Þ¿õÇÏ´Â ¾ÖµéÀÏ¼ö·Ï Ãß¾ÇÇÑ ÀÎ°£ÀÇ º»¼ºÀ» Á¦ÀÏ ¸ÕÀú º¸¿©ÁÙ°Å¾ß.,1,"['µ¿¹°±Ç', '¿õ¾Þ¿õ', 'ÇÏ', '´Â', '¾Ö', 'µé', 'ÀÌ', '?¼ö·Ï', 'Ãß¾Ç', 'ÇÏ', '?', 'ÀÎ°£', 'ÀÇ', 'º»¼º', 'À»', 'Á¦', 'ÀÏ', '¸ÕÀú', 'º¸ÀÌ', '¾î', 'ÁÖ', '?', '°Å', 'ÀÌ', '¾ß', '.']","¿õ¾Þ¿õ,"
1426,"¿¡ÈÞ, ±×·± Ä¹¸¾µéÀº °í¾çÀÌÇÑÅ× ¸ñ´ú¹Ì°¡ ¹°·Á¼­ Á×¾î¾ß Á¤½ÅÀ» Â÷¸®Áö.",1,"['¿¡ÈÞ', ',', '±×·¸', '?', 'Ä¹¸¾', 'µé', 'Àº', '°í¾çÀÌ', 'ÇÑÅ×', '¸ñ´ú¹Ì', '°¡', '¹°¸®', '¾î¼­', 'Á×', '¾î¾ß', 'Á¤½Å', 'À»', 'Â÷¸®', 'Áö', '.']","¸ñ´ú¹Ì,¹°¸®,¾î¼­,Á×,"
1427,±×·± ¾ÖµéÀº ÁÖ¸ÔÀ¸·Î ¿­ ´ë Á¤µµ ¶§·Á¾ß µÅ.,1,"['±×·±', '¾Ö', 'µé', 'Àº', 'ÁÖ¸Ô', 'À¸·Î', '¿­', '´ë', 'Á¤µµ', '¶§¸®', '¾î¾ß', 'µÇ', '¾î', '.']","ÁÖ¸Ô,´ë,¶§¸®,"
1428,¾Æ ÀÎÁß¸¸ ¿­ ´ë ¶§¸± °Å¾ß.,1,"['¾Æ', 'ÀÎÁß', '¸¸', '¿­', '´ë', '¶§¸®', '?', '°Å', 'ÀÌ', '¾ß', '.']","ÀÎÁß,´ë,¶§¸®,"
1429,´Ï ¸é»ó ÁÁ¾ÆÇÏ´Â ¿©ÀÚ´Â ³× ¾Ú¹Ì ¹Û¿¡ ¾ø´Ù.,1,"['´Ï', '¸é»ó', 'ÁÁ¾ÆÇÏ', '´Â', '¿©ÀÚ', '´Â', '³×', '¾Ú¹Ì', '¹Û¿¡', '¾ø', '´Ù', '.']","¾Ú¹Ì,"
1430,¹è¶¼Áö °¥¶ó¼­ Áö¹æ µµ·Á³»¹ö¸®´Â°Ô ´õ ºü¸£°Ú´Ù,1,"['¹è¶¼Áö', '°¡¸£', '¾î¼­', 'Áö¹æ', 'µµ·Á³»', '¾î', '¹ö¸®', '´Â', '°Í', 'ÀÌ', '´õ', 'ºü¸£', '°Ú', '´Ù']","¹è¶¼Áö,°¡¸£,µµ·Á³»,"
1431,¹Ùº¸ÃµÄ¡µé Àú·±°Ô ¹ýÁ¶ÀÎÀÌ¶ó°í,1,"['¹Ùº¸', 'ÃµÄ¡', 'µé', 'Àú·±', '°Í', 'ÀÌ', '¹ýÁ¶ÀÎ', 'ÀÌ', '¶ó°í']","¹Ùº¸,ÃµÄ¡,"
1432,³ë·ÂÇÏ¸é µ· ¹ö´Â°Çµ¥ ºÒ¸¸ Á¶ÀåÇÏÁö ¸»¶ó°í ÂîÁú¾Æ,1,"['³ë·Â', 'ÇÏ', '¸é', 'µ·', '¹ú', '´Â', '°Å', 'ÀÌ', '?µ¥', 'ºÒ¸¸', 'Á¶Àå', 'ÇÏ', 'Áö', '¸»', '¶ó°í', 'ÂîÁú¾Æ']","ÂîÁú¾Æ,"
1433,ÀÌ ½Ã±¹¿¡ µµ¸¥ÀÚµéÀÌ °Å¸®¿¡ ³ÑÃÄ ³ª´Â±¸³ª.,1,"['ÀÌ', '½Ã±¹', '¿¡', 'µµ¸¥ÀÚ', 'µé', 'ÀÌ', '°Å¸®', '¿¡', '³ÑÄ¡', '¾î', '³ª', '´Â', '±¸³ª', '.']","µµ¸¥ÀÚ,"
1434,¾ß ±×¸¸µÎ¼¼¿ä. ±×·± º±¾¾ °°Àº ·ÃÀÌ¶û °°ÀÌ ÀÏÇÏ¸é ´ä´äÇØ µÚÁú µí,1,"['¾ß', '±×¸¸µÎ', '¼¼¿ä', '.', '±×·±', 'º±¾¾', '°°', 'Àº', '·Ã', 'ÀÌ¶û', '°°ÀÌ', 'ÀÏ', 'ÇÏ', '¸é', '´ä´äÇÏ', '¾î', 'µÚÁö', '?', 'µí']","º±¾¾,"
1435,³Ê°°Àº Æó±Þ»û±âµéÀº Á» ¸Â¾Æ¾ßÇØ,1,"['³Ê', '°°', 'Àº', 'Æó±Þ»û±â', 'µé', 'Àº', 'Á»', '¸Â', '¾î¾ß', 'ÇÏ', '¾î']","Æó±Þ»û±â,"
1436,³Ê ¼¿°í³Ä? ÂìÂì.,1,"['³Ê', '¼¿°í³Ä', '?', 'ÂìÂì', '.']","¼¿°í³Ä,¼¿°í,"
1437,ÀÌ·± ¾º·¹±â°°Àº ¾ÖµéÀº ¹é½Å¾øÀ»¶© ¹é½Å¾ø´Ù°í,1,"['ÀÌ·±', '¾º·¹±â', '°°', 'Àº', '¾Ö', 'µé', 'Àº', '¹é½Å', '¾ø', 'À»', '¶§', '?', '¹é½Å', '¾ø', '´Ù°í', 'M', 'º´']","¾º·¹±â,"
1438,´Ï ¾Ö¹Ì°¡ ³Ê ÀÓ½Å ÇßÀ»¶§ Áã¾à ¸Ô¿´¾î¾ß Çß´Âµ¥,1,"['´Ï', '¾Ö¹Ì', '°¡', '³Ê', 'ÀÓ½Å', 'ÇÏ', '¾ú', 'À»', '¶§', 'Áã¾à', '¸ÔÀÌ', '¾ú', '¾î¾ß', 'ÇÏ', '¾ú', '´Âµ¥']","¾Ö¹Ì,Áã¾à,¸ÔÀÌ,"
1439,±×´Ï±î À¯»ç ÀÎ·ùµéÀÌ ¹¹¶ó ²Ð²Ð´ëµç ¾Ë ¹Ù ¾Æ´Ô ¤»¤»,1,"['±×´Ï±î', 'À¯»ç', 'ÀÎ·ù', 'µé', 'ÀÌ', '¹¹', 'ÀÌ', '¶ó', '²Ð²Ð', '´ëµé', '?', '¾Ë', '?', '¹Ù', '¾Æ´Ï', '?', '¤»¤»']","À¯»ç,²Ð²Ð,"
1440,¤·¤¸ ±×·¸°Ô ¹«ÁöÇÏ°Ô »ì´Ù°¡ Á×À¸¶ó ÇØ ¡¦.,1,"['¤·¤¸', '±×·¸', '°Ô', '¹«Áö', 'ÇÏ', '°Ô', '»ì', '´Ù°¡', 'Á×', 'À¸¶ó', 'ÇÏ', '¾î', '¡¦', '.']","¹«Áö,"
1441,½ÈÀºµ¥ ½Ê¾Ë·Ã¾Æ,1,"['½È', 'Àºµ¥', '½Ê¾Ë·Ã¾Æ']","½Ê¾Ë·Ã¾Æ,"
1442,´À±× ¾Æ¹öÁö »çÃ¢°¡ VIP,1,"['´À±×', '¾Æ¹öÁö', '»çÃ¢°¡', 'VIP']","»çÃ¢°¡,"
1443,´ëÀåµ¿ ºÃ³Ä? ÁÂÆÄ»û±âµé Á¶¿À³ª°Ô ´Ù ÇØ Ã³¸Ô´Â´Ù.,1,"['´ëÀåµ¿', 'º¸', '¾ú', '³Ä', '?', 'ÁÂÆÄ»û±âµé', 'Á¶¿À³ª°Ô', '´Ù', 'ÇÏ', '¾î', 'Ã³¸Ô', '´Â´Ù', '.']","ÁÂÆÄ»û±âµé,Á¶¿À³ª°Ô,"
1444,Á¿¼Ò±â¾÷ º¹Áö¼öÁØ ½ÇÈ­³Ä,1,"['¤¸', '¼Ò', '±â¾÷', 'º¹Áö', '¼öÁØ', '½ÇÈ­', '³Ä']","Á¿,¼Ò,±â¾÷,Á¿¼Ò,¼öÁØ,"
1445,¿ÀÀÏÆÈ Á¤½Å ¿î¿îÇÏ´Â °Å º¸´Ï OO »û±â »À´ë´Â ¶óµµ¾ß.,1,"['¿À', 'ÀÏ', 'ÆÈ', 'Á¤½Å', '¿î¿î', 'ÇÏ', '´Â', '°Å', 'º¸', '´Ï', 'OO', '»û±â', '»À´ë', '´Â', '¶óµµ¾ß', '.']","¿À,ÀÏ,ÆÈ,"
1446,Æ²µü »û±âµéÀº ¼îÇÑ °Íµµ ¸ð¸£°í Ã³ »¡°í ÀÖÀ¸´Ï ¾ÈµÆ´Ù.,1,"['Æ²', 'µü', '»û±â', 'µé', 'Àº', '¼î', 'ÇÏ', '?', '°Í', 'µµ', '¸ð¸£', '°í', 'Ã³', '»¡', '°í', 'ÀÖ', 'À¸´Ï', '¾È', 'µÇ', '¾ú', '´Ù', '.']","Æ²,µü,»û±â,"
1447,OO À°¼öµÅÁö´Â ¿©ÀüÈ÷  Y°°ÀÌ »ý°å³×,1,"['OO', 'À°¼ö', 'µÅÁö', '´Â', '¿©ÀüÈ÷', ' Y', '°°ÀÌ', '»ý±â', '¾ú', '³×']"," Y,°°ÀÌ,"
1448,¾¯.³ª´Â Àú Àâ½º·± ¿ä¹°¶«¿¡ Á×À»»· Çß±¸¸¸..!,1,"['¾¯', '.', '³ª', '´Â', 'Àú', 'Àâ½º·´', '?', '¿ä¹°', '¶«', '¿¡', 'Á×', 'À»', '»·', 'ÇÏ', '¾ú', '±¸¸¸', '..!']","Àâ½º·´,¿ä¹°,"
1449,Àåµµ¸®·Î ¸Ó¸® ±ú¹ö¸±±î º¸´Ù,1,"['Àå', 'µµ¸®', '·Î', '¸Ó¸®', '±ú', '¾î', '¹ö¸®', '?±î', 'º¸', '´Ù']","Àå,µµ¸®,Àåµµ¸®,"
1450,¿Ö ¶Ç ±×·ÃÀÌ ²¿½Ã·Á°í µé·¯ºÙ¾î? ±×·ÃÀº ±× ¹ö¸© ¾ÆÁ÷µµ ¸ø °íÃÆ³ª º¸³× »ó·ÃÀÌ,1,"['¿Ö', '¶Ç', '±×', '·Ã', 'ÀÌ', '²¿½Ã', '·Á°í', 'µé·¯ºÙ', '¾î', '?', '±×', '·Ã', 'Àº', '±×', '¹ö¸©', '¾ÆÁ÷', 'µµ', '¸ø', '°íÄ¡', '¾ú', '³ª', 'º¸', '³×', '»ó', '·Ã', 'ÀÌ']","·Ã,»ó,·Ã,"
