,0,1,2
2752,눈 내리는 날 고백 받는 거 너무 낭만적이야,0,"['눈', '내리', '는', '날', '고백', '받', '는', '거', '너무', '낭만', '적', '이', '야']"
2753,우리 엄마 어제 고아원 봉사활동 다녀오셨데.,0,"['우리', '엄마', '어제', '고아원', '봉사', '활동', '다녀오', '시', '었', '데', '.']"
2754,근데 아이들 눈빛에 힘이 없는 것 같다고 마음 많이 아파 하시 더라.,0,"['근데', '아이', '들', '눈빛', '에', '힘', '이', '없', '는', '것', '같', '다고', '마음', '많이', '아프', '어', '하', '시', '더라', '.']"
2755,봉사활동도 제대로 모르는 너가 얼마나 잘 안다고 말을 함부로 하는지 모르겠다.,0,"['봉사', '활동', '도', '제대로', '모르', '는', '너', '가', '얼마나', '잘', '알', '?다고', '말', '을', '함부로', '하', '는', '지', '모르', '겠', '다', '.']"
2756,적어도 우리엄마는 조금이라도 그 아이들의 도움이 되기 위해 노력하셨어.,0,"['적어도', '우리', '엄마', '는', '조금', '이', '라도', '그', '아이', '들', '의', '도움', '이', '되', '기', '위하', '어', '노력', '하', '시', '었', '어', '.']"
2757,그 사람 테레비 나와서 잘난 척 하는 거 너무 보기 싫어,0,"['그', '사람', '테레비', '나오', '어서', '잘나', '?', '척', '하', '는', '거', '너무', '보', '기', '싫', '어']"
2758,내 음식 또 훔쳐 먹네,0,"['나', '의', '음식', '또', '훔치', '어', '먹', '네']"
2759,훔칠 게 없어서 음식을 훔치냐,0,"['훔치', '?', '것', '이', '없', '어서', '음식', '을', '훔치', '냐']"
2760,씀씀이 좀 줄여,0,"['씀씀이', '좀', '줄이', '어']"
2761,아까 도시락 사서 화장실 들어가는 거 봤냐?,0,"['아까', ' ', '도시락', '사', '어서', '화장실', '들어가', '는', '거', '보', '었', '냐', '?']"
2762,아무리 사람들이랑 눈마주치는 게 무서워도 화장실까지 숨어들어가면서까지 밥을먹냐...,0,"['아무리', '사람', '들', '이랑', '눈', '마주치', '는', '것', '이', '무섭', '어도', '화장실', '까지', '숨어들', '어', '가', '면서', '까지', '밥', '을', '먹', '냐', '...']"
2763,"고맙다, !",0,"['고맙', '다', ',', ' ', '!']"
2764,나 오늘 소개팅 다녀왔는데,0,"['나', '오늘', '소개팅', '다녀오', '었', '는데']"
2765,어떘어? 잘남이야 흔남이야,0,"['어떘어', '?', '잘나', '?', '이야', '흔', '남', '이', '야']"
2766,히터 좀 꺼 주름 생겨.,0,"['히터', '좀', '끄', '어', '주름', '생기', '어', '.']"
2767,진짜 멍청하면 답도 없다,0,"['진짜', '멍청', '하', '면', '답', '도', '없', '다']"
2768,먹으려고 사는 것도 아니고 돈주고 음식물쓰레기 사는 거 아니야?,0,"['먹', '으려고', '살', '는', '것', '도', '아니', '고', '돈', '주', '고', '음식물', '쓰레기', '살', '는', '거', '아니', '야', '?']"
2769,어디가나 득시글거리네,0,"['어디', '가', '나', '득시글거리', '네']"
2770,느닷없이 무슨 소리야.,0,"['느닷없이', '무슨', '소리', '이', '야', '.']"
2771,나 피방 간 거 선생님한테 말했잖아.,0,"['나', '피', '방', '가', '?', '거', '선생', '님', '한테', '말', '하', '었', '잖아', '.']"
2772,내가 말한 건지는 어떻게 알았는데?,0,"['나', '가', '말', '하', '?', '거', '이', '?지', '는', '어떻', '게', '알', '었', '는데', '?']"
2773,"야, 솔직히 막말로 너 자습 째고 피방 간다고 온동네 소문을 내고 다니잖아.",0,"['야', ',', '솔직히', '막말', '로', '너', '자습', '째', '고', '피', '방', '가', '?다고', '온', '동네', '소문', '을', '내', '고', '다니', '잖아', '.']"
2774,그거 보고 자습하는 다른 애들은 안 억울하겠냐?,0,"['그거', '보', '고', '자습', '하', '는', '다른', '애', '들', '은', '안', '억울', '하', '겠', '냐', '?']"
2775,100억과 나 중에 뭐가 더 좋아,0,"['100', '억', '과', '나', '중', '에', '뭐', '가', '더', '좋', '어']"
2776, 너가 뭘 좀 아는구나?,0,"[' ', '너', '가', '뭐', '?', '좀', '알', '는구나', '?']"
2777,너 대선 누구 지지하냐?,0,"['너', '대선', '누구', '지지', '하', '냐', '?']"
2778,나 지지 하는데,0,"['나', ' ', '지지', '하', '는', '데']"
2779,너는 강아지가 좋아 고양이가 좋아? 나는 강아지가 귀여워서 좋더라,0,"['너', '는', '강아지', '가', '좋', '어', '고양이', '가', '좋', '어', '?', '나', '는', '강아지', '가', '귀엽', '어서', '좋', '더라']"
2780,헐 어떻게 개한테 그런 말을 하냐.. 얼마나 사랑스러운 존재인데 ,0,"['헐', '어떻게', '개', '한테', '그런', '말', '을', '하', '냐', '..', '얼마나', '사랑', '스럽', '은', '존재', '이', '?데', ' ']"
2781,고양이가 더 사랑스럽지 않아? 꼬리 살랑살랑 흔드는게 너무 귀엽잖아,0,"['고양이', '가', '더', '사랑', '스럽', '지', '않', '어', '?', '꼬리', '살랑살랑', '흔들', '는', '것', '이', '너무', '귀엽', '잖아']"
2782,나 같아도 여자들 안 뽑음.,0,"['나', '같', '어도', '여자', '들', '안', '뽑', '음', '.']"
2783,쟤가 들고 있는 핸드백 봐봐,0,"['쟤', '가', '들', '고', '있', '는', '핸드백', '보', '어', '보', '어']"
2784,오 명품가방이네,0,"['오', '명품', '가방', '이', '네']"
2785,종교는 자유인데 왜 그래?,0,"['종교', '는', '자유', '이', '?데', '왜', '그렇', '어', '?']"
2786,종교는 자유인데 자꾸 강요하잖아,0,"['종교', '는', '자유', '이', '?데', '자꾸', '강요', '하', '잖아']"
2787,놀 시간에 일을 하는 건 왜 이렇게 어려운 걸까,0,"['놀', '?', '시간', '에', '일', '을', '하', '는', '거', '?', '왜', '이렇', '게', '어렵', '은', '거', '?까']"
2788,그야 네가 게으름을 피우는데 너무 익숙해져서 그렇지,0,"['그', '야', '너', '가', '게으름', '을', '피우', '는', '데', '너무', '익숙', '하', '어', '지', '어서', '그렇', '지']"
2789,너 지금 뭐해?,0,"['너', '지금', '뭐', '하', '어', '?']"
2790,고의가 아니야 미안해.,0,"['고의', '가', '아니야', '미안', '하', '어', '.']"
2791,그건 좀 심하지 않아?,0,"['그거', '?', '좀', '심하', '지', '않', '어', '?']"
2792,요즘 초등학생들은 너무 버릇이 없는 것 같아.,0,"['요즘', '초등학생', '들', '은', '너무', '버릇', '이', '없', '는', '것', '같', '어', '.']"
2793,"애가 귀해서 그래, 한둘 밖에 안 낳으니까.",0,"['애', '가', '귀하', '어서', '그래', ',', '한', '둘', '밖에', '안', '낳', '으니까', '.']"
2794,그래도 그건 좀 아니다.,0,"['그래도', '그거', '?', '좀', '아니', '다', '.']"
2795,왜 무슨일인데?,0,"['왜', '무슨', '일', '이', '?데', '?']"
2796,아무일도 없는데?,0,"['아무', '일', '도', '없', '는', '데', '?']"
2797,그럼 남 비하하는 말은 자제하자,0,"['그럼', '남', '비하', '하', '는', '말', '은', '자제', '하', '자']"
2798,뭔 헛소리야. 코로나 시대에 그나마 막고 있는데,0,"['뭔', '헛', '소리', '이', '야', '.', '코로나', '시대', '에', '그나마', '막', '고', '있', '는', '데']"
2799,야 너 요새한다는 사업 뭐 제대로 하는거냐?,0,"['야', '너', '요새', '하', '?다는', '사업', '뭐', '제대로', '하', '는', '거', '이', '냐', '?']"
2800,그럼 잘되고 있지,0,"['그럼', '잘', '되', '고', '있', '지']"
2801,벗겨먹는게 아니라 투자를 받는거야,0,"['벗기', '어', '먹', '는', '것', '이', '아니', '라', '투자', '를', '받', '는', '거', '야']"
2802,있는 돈 좀 나눠쓰면 나같은 젊은이들도 성공할 수 있자나 ,0,"['있', '는', '돈', '좀', '나누', '어', '쓰', '면', '나', '같', '은', '젊은이', '들', '도', '성공', '하', '?', '수', '있', '자', '나', ' ']"
2803,스팸 번호는 아무리 차단해도 끝이 없어,0,"['스팸', '번호', '는', '아무리', '차단', '하', '어도', '끝', '이', '없', '어']"
2804,번호 한두 개 바꿔서 계속 전화를 해대서 미치겠어,0,"['번호', '한두', '개', '바꾸', '어서', '계속', '전화', '를', '하', '어', '대', '어서', '미치', '겠', '어']"
2805,그러게 진즉에 폰을 바꾸라고 했잖아,0,"['그러', '게', '지', '?', '즉', '에', '폰', '을', '바꾸', '라고', '하', '었', '잖아']"
2806,내 몸이 너무 뜨거워.,0,"['나', '의', '몸', '이', '너무', '뜨겁', '어', '.']"
2807,꼴까닥,0,"['꼴', '까닥']"
2808,응~ 백수 주제에 훈수 ,0,"['응', '~', '백수', '주제', '에', '훈수', ' ']"
2809,너 동네 친구 말하는 거야?,0,"['너', '동네', '친구', '말', '하', '는', '거', '이', '야', '?']"
2810,손에서 끝나면 안 되는 거 알지?,0,"['손', '에서', '끝나', '면', '안', '되', '는', '거', '알', '지', '?']"
2811,"난 키우는 동물 한테 엄마, 아빠 이러는 거 되게 별로더라.",0,"['나', '?', '키우', '는', '동물', '한테', '엄마', ',', '아빠', '이러', '는', '거', '되게', '별로', '이', '더라', '.']"
2812,마라탕 가게 중에 식품 위생법 어긴 곳이 한두 군데가 아니라며?,0,"['마라탕', '가게', '중', '에', '식품', '위생법', '어기', '?', '곳', '이', '한두', '군데', '가', '아니', '라며', '?']"
2813,왜? 차였냐?,0,"['왜', '?', '차', '이', '었', '냐', '?']"
2814,너무 외모지상주의적인 발언 아닌가?,0,"['너무', '외모', '지상주의', '적', '이', '?', '발언', '아니', '?가', '?']"
2815,나 화장품 좀 바꿔봤는데 어때?,0,"['나', '화장품', '좀', '바꾸', '어', '보', '었', '는데', '어떻', '어', '?']"
2816,말이 좀 심한 거 아니야?,0,"['말', '이', '좀', '심하', '?', '거', '아니', '야', '?']"
2817,난 늙고 싶지 않다...,0,"['나', '?', '늙', '고', '싶', '지', '않', '다', '...']"
2818,나이가 몇 살인데 벌써 그런 걱정을 해? ,0,"['나이', '가', '몇', '살', '이', '?데', '벌써', '그런', '걱정', '을', '하', '어', '?', ' ']"
2819,"야, 그분들이 뭘 어쨌다고 그런 생각을 해.",0,"['야', ',', '그분', '들', '이', '뭐', '?', '어쩌', '었', '다고', '그런', '생각', '을', '하', '어', '.']"
2820,제주도 가서 살고 싶다,0,"['제주도', '가', '어서', '살', '고', '싶', '다']"
2821,저 여자 외국에서 살다 왔대,0,"['저', '여자', '외국', '에서', '살', '다', '오', '었', '대']"
2822,그래서 콧대가 높기로 유명하다던데?,0,"['그렇', '어서', '콧대', '가', '높', '기', '로', '유명', '하', '다던데', '?']"
2823,무슨 일인데 또,0,"['무슨', '일', '이', '?데', '또']"
2824,남자 경찰이야?,0,"['남자', '경찰', '이', '야', '?']"
2825,손바닥도 마주쳐야 소리가나지. 네가 한 짓을 떠올리면 알거 아냐.,0,"['손바닥', '도', '마주치', '어야', '소리', '가', '나', '지', '.', '너', '가', '하', '?', '짓', '을', '떠올리', '면', '알', '?', '거', '알', '냐', '.']"
2826,어제 중국 경기 봤어?,0,"['어제', '중국', '경기', '보', '었', '어', '?']"
2827,중국 선수들 소리치는 거 기합이 아니라 욕이었대,0,"['중국', '선수', '들', '소리', '치', '는', '거', '기합', '이', '아니', '라', '욕', '이', '었', '대']"
2828,나 이번에 명문대 합격해서 정말 기뻐.,0,"['나', '이번', '에', '명문대', '합격', '하', '어서', '정말', '기쁘', '어', '.']"
2829,니네 아빠 고소 당했다며 ,0,"['니', '네', '아빠', '고소', '당하', '었', '다며', ' ']"
2830,그게 웃을 일이야?...,0,"['그것', '이', '웃', '을', '일', '이', '야', '?...']"
2831,아 미안 ..,0,"['아', '미안', '..']"
2832,너무하네...,0,"['너무', '하', '네', '...']"
2833,진짜 미안.. 심각한 일 아닌 줄 알았어,0,"['진짜', '미안', '..', '심각', '하', '?', '일', '아니', '?', '줄', '알', '었', '어']"
2834,그래 뭐 그럴 수 있지~,0,"['그래', '뭐', '그렇', '?', '수', '있', '지', '~']"
2835,조상신이 시그널 오지게 보내주셨는데 이혼할지 말지를 왜 묻고 앉았냐?,0,"['조상신', '이', '시그널', '오지', '게', '보내', '어', '주', '시', '었', '는', '데', '이혼', '하', '?지', '말', '?지', '를', '왜', '묻', '고', '앉', '었', '냐', '?']"
2836,외국어 전공해놓고 외국어 한마디도 못하는 사람들은 대체 뭐하는 사람들임?,0,"['외국어', '전공', '하', '어', '놓', '고', '외국어', '한', '마디', '도', '못', '하', '는', '사람', '들', '은', '대체', '뭐', '하', '는', '사람', '들', '이', '?', '?']"
2837,어쩐지 외국어 해보라고 하면 얼버부리면서 아무말 못하더라,0,"['어쩐지', ' ', '외국어', '하', '어', '보', '라고', '하', '면', '얼버', '부리', '면서', '아무', '말', '못', '하', '더라']"
2838,그니깐 나도 연예인 관리 받아 보고 싶다,0,"['그니까', '?', '나', '도', '연예인', '관리', '받', '어', '보', '고', '싶', '다']"
2839,남중 남고 공대 나온 애들은 만나면 안 돼,0,"['남', '중', '남', '고', '공대', '나오', '?', '애', '들', '은', '만나', '면', '안', '되', '어']"
2840,여자를 너무 모르나?,0,"['여자', '를', '너무', '모르', '나', '?']"
2841,이야 그래도 그건 예의가 아니지 않나?,0,"['이야', '그래도', '그거', '?', '예의', '가', '아니', '지', '않', '나', '?']"
2842,근데 머리 안 감는 게 건강에 좋은 경우도 있대.,0,"['근데', '머리', '안', '감', '는', '것', '이', '건강', '에', '좋', '은', '경우', '도', '있', '대', '.']"
2843,그래도 그 사람은 좀 너무했음.,0,"['그래도', '그', '사람', '은', '좀', '너무', '하', '었', '음', '.']"
2844,저는 제 이름 맘에 드는데요,0,"['저', '는', '저', '의', '이름', '맘', '에', '들', '는데', '요']"
2845,수술실 cctv 다는 법 통과 될 것 같은데?,0,"['수술실', 'cctv', '다', '는', '법', '통과', '되', '?', '것', '같', '은데', '?']"
2846,발사는 성공했지만 궤도 진입에는 실패네.,0,"['발사', '는', '성공', '하', '었', '지만', '궤도', '진입', '에', '는', '실패', '이', '네', '.']"
2847,정말 아쉽다.,0,"['정말', '아쉽', '다', '.']"
2848,신이 인간을 만든 이유는 무엇일까?,0,"['신', '이', '인간', '을', '만드', '?', '이유', '는', '무엇', '이', '?까', '?']"
2849,자신들을 섬길 존재가 필요했던 거지,0,"['자신', '들', '을', '섬기', '?', '존재', '가', '필요', '하', '었', '던', '거지']"
2850,그렇다면 신이 백인 여자를 만든 이유가 무엇일까?,0,"['그렇', '다면', '신', '이', '백인', '여자', '를', '만드', '?', '이유', '가', '무엇', '이', '?까', '?']"
2851,대인배상 55만원에 하시면 안될까요?치료는 계속받으셔도 됩니다.,0,"['대인', '배상', '55', '만', '원', '에', '하', '시', '면', '안', '되', '?까요', '?', '치료', '는', '계속', '받', '으시', '어도', '되', '?니다', '.']"
2852,고객님 욕하시면 안됩니다.그리고 그정도는 평균입니다,0,"['고객', '님', '욕', '하', '시', '면', '안', '되', '?니다', '.', '그리고', '그', '정도', '는', '평균', '이', '?니다']"
2853,야 쟤 인스타 사진 봤어?,0,"['야', '쟤', '인스타', '사진', '보', '었', '어', '?']"
2854,시청자에대한 예의가 없는거지,0,"['시청자', '에', '대하', '?', '예의', '가', '없', '는', '거지']"
2855,누가 건물 샀는지 궁금하지도 않다,0,"['누구', '가', '건물', '사', '었', '는지', '궁금', '하', '지', '도', '않', '다']"
2856,쟤네 모임 갖는 기사도 올리지 마렴.,0,"['쟤', '네', '모임', '갖', '는', '기사', '도', '올리', '지', '마', '렴', '.']"
2857,뻔히 꾸며진 가식인 거 모를 것 같아?,0,"['뻔히', '꾸미', '어', '지', '?', '가식', '이', '?', '거', '모르', '?', '것', '같', '어', '?']"
2858,연예인 집 앞에 잠수 타고 몰래 찍네.,0,"['연예인', '집', '앞', '에', '잠수', '타', '고', '몰래', '찍', '네', '.']"
2859,교회 또 대면예배 했네,0,"['교회', '또', '대면', '예배', '하', '었', '네']"
2860,저앞에서 배달부 신호위반해서 사고났데,0,"['저', '앞', '에서', '배달부', '신호', '위반', '하', '어서', '사고', '나', '었', '데']"
2861,살기는 어려운데 기사는 긍정적으로만 나오네,0,"['살', '기', '는', '어렵', '은데', '기사', '는', '긍정', '적', '으로', '만', '나오', '네']"
2862,지금 20대들 평생 돈 모아도 집 하나 구할 수 있으려나 ,0,"['지금', '20', '대', '들', '평생', '돈', '모으', '어도', '집', '하나', '구하', '?', '수', '있', '으려나', ' ']"
2863,이번에 새로운 영화 나온거 보고싶다,0,"['이번', '에', ' ', '새롭', '은', '영화', '나오', '?', '거', '보', '고', '싶', '다']"
2864,아 옆테이블 애들 진짜 시끄럽다,0,"['아', '옆', '테이블', '애', '들', '진짜', '시끄럽', '다']"
2865,얼마나 외우는지는 말 안 했잖아.,0,"['얼마나', '외우', '는', '지', '는', '말', '안', '하', '었', '잖아', '.']"
2866,열심히는 하는거 같은데 참 안타깝다,0,"['열심히', '는', '하', '는', '거', '같', '은데', '참', '안타깝', '다']"
2867,나 정도면 잘생기지 않았냐?,0,"['나', '정도', '이', '면', '잘', '생기', '지', '않', '었', '냐', '?']"
2868,회바회 팀바팀이지 사람에 따라 싫고 좋음 갈림,0,"['회바회', '팀', '바', '팀', '이', '지', ' ', '사람', '에', '따르', '어', '싫', '고', '좋', '음', '갈리', '?']"
2869,우리집 막내 철 언제 드냐,0,"['우리', '집', '막내', '철', '언제', '들', '냐']"
2870,매번 문제 일으키는데 팰 수도 없고 진짜,0,"['매번', '문제', '일으키', '는', '데', '패', '?', '수', '도', '없', '고', '진짜']"
2871,아 요새 날씨 갑자기 추워졌어.,0,"['아', '요새', '날씨', '갑자기', '춥', '어', '지', '었', '어', '.']"
2872,패딩 입을까 고민 함,0,"['패딩', '입', '을까', '고민', '하', '?']"
2873,아 무슨 가을도 없이 바로 겨울이다 진짜,0,"['아', '무슨', '가을', '도', '없이', '바로', '겨울', '이', '다', '진짜']"
2874,진짜 날씨 개얄짤없네 ,0,"['진짜', '날씨', '개얄짤없네', ' ']"
2875,패딩 꺼내야 하는 날씨 리얼 개빡침.,0,"['패딩', '꺼내', '어야', '하', '는', '날씨', '리얼', '개빡침', '.']"
2876,아침부터 내복을 찾아야겠냐고..,0,"['아침', '부터', '내복', '을', '찾', '어야', '겠', '냐고', '..']"
2877,이러다가 우리 환경 망하는 거 아니냐.,0,"['이러', '다가', '우리', '환경', '망하', '는', '거', '아니', '냐', '.']"
2878,아 추운거 딱 싫은데,0,"['아', '춥', '은', '거', '딱', '싫', '은데']"
2879,점점 가을 없어지는거 보니까 환경 문제 진짜 심각 한가보다.. 큰일이네,0,"['점점', '가을', '없', '어', '지', '는', '거', '보', '니까', '환경', '문제', '진짜', '심각', '하', '?가', '보', '다', '..', '큰일', '이', '네']"
2880,나 살아 있을때 아무일 안일어나면 됨 ,0,"['나', '살', '어', '있', '을', '때', '아무', '일', '안', '일어나', '면', '되', '?', ' ']"
2881,대체 왜 설거지는 여자들만 하는거야?,0,"['대체', '왜', '설거지', '는', '여자', '들', '만', '하', '는', '거', '이', '야', '?']"
2882,뭐 그런이유만 타당하지,0,"['뭐', '그런', '이유', '만', '타당하', '지']"
2883,이번에 노조 파업 때문에 좀 불편해,0,"['이번', '에', '노조', '파업', '때문', '에', '좀', '불편', '하', '어']"
2884,하여튼 지들 잇속만 챙기지,0,"['하여튼', '지', '들', '잇속', '만', '챙기', '지']"
2885,이번에 이슬람 난민들이 한국에 대거유입된대,0,"['이번', '에', '이슬람', '난민', '들', '이', '한국', '에', '대거', '유입', '되', '?대']"
2886,비가 많이 와서 홍수 피해가 심하다던데 다들 무사했으면 좋겠네,0,"['비', '가', '많이', '오', '어서', '홍수', '피해', '가', '심하', '다던데', '다', '들', '무', '사하', '었', '으면', '좋', '겠', '네']"
2887,나 코인 물렸어 ,0,"['나', '코인', '물리', '었', '어', ' ']"
2888,돈 잃은 사람한테 말 진짜 심하게 하네,0,"['돈', '잃', '은', '사람', '한테', '말', '진짜', '심하', '게', '하', '네']"
2889,요즘 골프 사진 많이 올라오잖아,0,"['요즘', '골프', '사진', '많이', '올라오', '잖아']"
2890,운동 자체를 즐기는 게 아니다,0,"['운동', '자체', '를', '즐기', '는', '것', '이', '아니', '다']"
2891,단지 사진 찍는 게 목적이지.,0,"['단지', '사진', '찍', '는', '것', '이', '목적', '이', '지', '.']"
2892,나 일본에서 남자 대여섯명이 단체로 고대 과잠 입고 일본 여자 헌팅하는 거 본 적 있음,0,"['나', '일본', '에서', '남자', '대여섯', '명', '이', '단체', '로', '고대', '과', '잠', '입', '고', '일본', '여자', '헌팅', '하', '는', '거', '보', '?', '적', '있', '음']"
2893,내일 머해 놀자,0,"['내일', '머해', '놀', '자']"
2894,어 엄마한테 전화해서 물어보고 알려주께,0,"['어', '엄마', '한테', '전화', '하', '어서', '물어보', '고', '알리', '어', '주', '께']"
2895,이번 중간 성적 너무 망했어..,0,"['이번', '중간', '성적', '너무', '망하', '었', '어', '..']"
2896,너같이 공부해서 성적이 잘 나오는 게 이상한 거 아니냐?,0,"['너', '같이', '공부', '하', '어서', '성적', '이', '잘', '나오', '는', '것', '이', '이상', '하', '?', '거', '아니', '냐', '?']"
2897,공인이 재미만 있으면 되냐 사회 정서에도 맞아야지,0,"['공인', '이', '재미', '만', '있', '으면', '되', '냐', '사회', '정서', '에', '도', '맞', '어야지']"
2898,가짜뉴스 처벌은 왜 안 해?,0,"['가짜', '뉴스', '처벌', '은', '왜', '안', '하', '어', '?']"
2899,진짜 이건 사회문제야,0,"['진짜', '이거', '?', '사회', '문제', '야']"
2900,와 이 사람 진짜 사진 사기네 ,0,"['와', '이', '사람', '진짜', '사진', '사기네', ' ']"
2901,그치 나 깜짝 놀랐다,0,"['그치', '나', '깜짝', '놀라', '었', '다']"
2902,이렇게 사진으로 사기 치면서 현타 안 오나?,0,"['이렇', '게', '사진', '으로', '사기', '치', '면서', '현', '하', '다', '안', '오', '나', '?']"
2903,그랬으면 사기를 쳤겠냐,0,"['그렇', '었', '으면', '사기', '를', '치', '었', '겠', '냐']"
2904,길 가다가 봐도 절대 못 알아봐,0,"['길', '가', '다가', '보', '어도', '절대', '못', '알아보', '어']"
2905,강아지 키우고 싶다,0,"['강아지', '키우', '고', '싶', '다']"
2906,와 진짜 대단하다. 어떻게 하면 그런 생각들 할 수 있냐?,0,"['와', '진짜', '대단', '하', '다', '.', '어떻', '게', '하', '면', '그런', '생각', '들', '하', '?', '수', '있', '냐', '?']"
2907,나라서 가능하지 ,0,"['나라', '서', '가능', '하', '지', ' ']"
2908,나도 껴주라~~,0,"['나', '도', '껴주라', '~~']"
2909,너 설마 교수들이랑 회식한 거야?,0,"['너', '설마', '교수', '들', '이랑', '회식', '하', '?', '거', '이', '야', '?']"
2910,여자들은 군대를 왜 이렇게 무시해?,0,"['여자', '들', '은', '군대', '를', '왜', '이렇', '게', '무시', '하', '어', '?']"
2911,내 주변 애들은 안그러던데?,0,"['나', '의', '주변', '애', '들', '은', '안', '그러', '던데', '?']"
2912,서울대 나왔다고 다 잘 먹고 잘 사는 거 아니다.,0,"['서울대', '나오', '었', '다고', '다', '잘', '먹', '고', '잘', '살', '는', '거', '아니', '다', '.']"
2913, 옷 진짜 힙하게 잘 입는다 내 여자친구한테 저거 사줘야지,0,"[' ', '옷', '진짜', '힙', '하', '게', '잘', '입', '는', '다', '내', '여자', '친구', '한테', '저거', '사', '어', '주', '어야지']"
2914,왜 힙하고 좋은데 근데 가 진짜 트렌드하긴 한가보네 다들 따라입고,0,"['왜', '힙', '하', '고', '좋', '은데', '근데', ' ', '가', '진짜', '트렌드', '하', '기', '?', '하', '?가', '보', '네', '다', '들', '따르', '어', '입', '고']"
2915,와인도 좋은 포도로 만들어야 좋은 와인이지 뭔 썩은 포도들이 와인 타령,0,"['와인', '도', '좋', '은', '포도', '로', '만들', '어야', '좋', '은', '와인', '이', '지', '뭔', '썩', '은', '포도', '들', '이', '와인', '타령']"
2916,이번 앨범은 동양적인 분위기가 나서 좋더라.,0,"['이번', '앨범', '은', '동양', '적', '이', '?', '분위기', '가', '나', '어서', '좋', '더라', '.']"
2917,솔직히 나도학력이라도 잃고 싶지 않은데.,0,"['솔직히', '나', '도', '학력', '이라도', '잃', '고', '싶', '지', '않', '은데', '.']"
2918,친구끼리 다 친하게 지내야지,0,"['친구', '끼리', '다', '친하', '게', '지내', '어야지']"
2919,남친이 자꾸 이것저것 사달라고 부탁해서 걱정이다,0,"['남친', '이', '자꾸', '이것저것', '사', '어', '달', '라고', '부탁', '하', '어서', '걱정', '이', '다']"
2920,남친 일 그만두고 공무원 시험 준비한다며,0,"['남친', '일', '그만두', '고', '공무원', '시험', '준비', '하', '?다며']"
2921,"응, 그래서 내가 생활비도 주고 밥도 사주고 그래 ",0,"['응', ',', '그래서', '나', '가', '생활비', '도', '주', '고', '밥', '도', '사', '어', '주', '고', '그래', ' ']"
2922,이 세상엔 맛있는게 많으니까,0,"['이', '세상', '에', '?', '맛있', '는', '것', '이', '많', '으니까']"
2923,죄송합니다. 다시 준비해 드릴게요,0,"['죄송', '하', '?니다', '.', '다시', '준비', '하', '어', '드리', '?게요']"
2924,야 이번에 울 오빠께서 가방 사줬잖아,0,"['야', '이번', '에', '울', '오빠', '께서', ' ', '가방', '사', '어', '주', '었', '잖아']"
2925,"부럽다, 남친 되게 자상하고 좋으시다",0,"['부럽', '다', ',', '남친', '되게', '자상', '하', '고', '좋', '으시', '다']"
2926,그리고 나 요즘 스트레스 받는다고 호텔도 예약해줬어,0,"['그리고', '나', '요즘', '스트레스', '받', '는', '다고', '호텔', '도', '예약', '하', '어', '주', '었', '어']"
2927,나만 너 바쁜 거 번번이 기다렸어.,0,"['나', '만', '너', '바쁘', '?', '거', '번번이', '기다리', '었', '어', '.']"
2928,그래 그렇게 불만이면 우리 헤어지자.,0,"['그래', '그렇게', '불만', '이', '면', '우리', '헤어지', '자', '.']"
2929,아이 너 방귀 꼈지?,0,"['아이', '너', '방귀', '끼', '었', '지', '?']"
2930,이제 슬슬 다시 기어 나올 준비 하시네요?,0,"['이제', '슬슬', '다시', '기', '어', '나오', '?', '준비', '하', '시', '네요', '?']"
2931,수산업자 사건 때는 잡혀갈까 봐 숨어 지냈으면서 말이야,0,"['수산', '업자', '사건', '때', '는', '잡히', '어', '가', '?까', '보', '어', '숨', '어', '지내', '었', '으면서', '말', '이', '야']"
2932,지하 벙커에 잘 계셨지요?,0,"['지하', '벙커', '에', '잘', '계시', '었', '지요', '?']"
2933, 는 유리방 만들어놓고 뭐했을까?,0,"[' ', '는', '유리', '방', '만들', '어', '놓', '고', '뭐', '하', '었', '을까', '?']"
2934, 청년 맞춤형 공공주택 입주자 선정에 자기소개서 써서 냈어.,0,"[' ', '청년', '맞춤', '형', '공공', '주택', '입주자', '선정', '에', '자기', '소개서', '쓰', '어서', '내', '었', '어', '.']"
2935,얘넨 왜 맨날 자기들 문화라고 지들만 쓸 수 있다고 난리임?,0,"['얘', '네', '?', '왜', '맨날', '자기', '들', '문화', '이', '라고', '지', '들', '만', '쓰', '?', '수', '있', '다고', '난리', '이', '?', '?']"
2936,그럼 걍 노래 내지 말고 지들끼리 돌려 들으라 해 ,0,"['그럼', '걍', '노래', '내', '지', '말', '고', '지', '들', '끼리', '돌리', '어', '듣', '으라', '하', '어', ' ']"
2937,그리고 지들이 낸 가사 그대로 따라부른거 뿐인데 인종차별이래 ,0,"['그리고', '지', '들', '이', '내', '?', '가사', '그대로', '따르', '어', '부르', '?', '거', '뿐', '이', '?데', '인종', '차별', '이래', ' ']"
2938,나 내일부터 다이어트 할거야,0,"['나', '내일', '부터', '다이어트', '하', '?거야']"
2939,그러니깐 오늘 같이 치킨 맛있게 시켜먹자,0,"['그러니깐', '오늘', '같이', '치킨', '맛있', '게', '시키', '어', '먹', '자']"
2940,아 중고차 샀는데 사기 당한 것 같다,0,"['아', '중고차', '사', '었', '는데', '사기', '당하', '?', '것', '같', '다']"
