자기들이 그렇게 싫어하는 남자들하고 겉모습이라도 똑같아지고 싶은가본데?,2
와 완전 일리있는 해석이네,0
자신이 자존감 낮은지도 모르고 쎈척하며 살아가는 10대 여자애들을 너무 잘 표현함,0
얘가 자존감이 뭐가 낮아보이냐,0
그냥 여자라면 무조건 자존감 낮다고 하는 자존감 앵무새지 너?,2
여자들은 자괴감 안드나 자기 기만 진짜 잘하네,2
지능이 높아야 자괴감이 들지 ㅋㅋㅋ,2
여자들 돈 없으면 알아서 벗고 하는 거 봐 자괴감이 있나 ㅋㅋ,3
그때 내가 노콘으로 하자고 한건 맞는데 임신은 일단은 니 책임이지 왜 나한테 그래,2
너같은 싸튀충은 다시는 아랫도리 못놀리게 낫으로 찍어버리는게 지구평화를 위한 일이다,2
그래 뭐 너 분 풀릴 때까지 맘대로 욕해봐,0
저 연예인 진짜 밥맛아니야?,2
너보다 나아 저 연예인은 얼굴이라도 이쁘지,2
뭐? 진짜 이럴거면 헤어지자니까?,2
그러자고했잖아 전부터? 누구는 너랑 헤어지고싶다고했냐?,2
참나.....진짜 밥맛중에 이런 밥맛은 처음보네,2
어휴 진짜 역겨운 여자랑 더 이상은 같이 못있겠다,2
저 연예인보다 내가 이쁘다고해주면 어디 덧나냐?,2
그렇지 않은걸 어쩌라고? 너가 저사람보다 이쁘냐? 지나가는 개가웃겠다,2
참 쓸모없는 사람이다 넌,2
우리 드라이브나 갈까?,0
그 똥차로 가자고?,0
나의 애마한테 똥차라니!,0
넌 그냥 지하철 1호선 타고 탑골가서 박카스나 팔아라,2
갓양남 정도 두둑해야 성기라고 할 수 있는 거 아님,3
한남은 고환도 고자임에 틀림없음,2
아예 종족이 다른 거지ㅋㅋ,0
쟤네는 왜 불합리한 일을 당해도 가만히 있냐?,0
조센징들은 노예근성이 본능이라서 그래,2
괜히 조센징이 몇천년 넘게 다른 나라 노예짓 한 게 아니다,2
비리보다 분열을 더 걱정하시네요?,0
대통령 자질이 안된 사람을 돕는 건 말이 안되잖아요.,0
어린 자식들은 뭐 알지도 못하면서 정치에선 빠져,2
시할망구 치매라도 생기면 간병 당첨인데,2
남편이 이미 한남충이라 글쓴이 걍 운도 복도 지지리 없는 사람임,2
애없는게 글쓴이의 유일한 운이라 할 수 있지,2
너 여자친구한테 돈 너무 많이 쓰는 거 아냐?,0
너 그냥 돈줄 꼴 난 것 같은데,0
내가 돈이 많으니까 쓰는 거야,0
내가 감당할 수 있는데 왜 니가 흑우 타령이야?,0
역시 여자에 눈 먼 ㅅㄲ들은 지가 물린 줄도 몰라요,1
역시 비연애가 답이다 ㅋㅋㅋ,0
야구선수들 진짜 연봉 줄여라,2
국가대표라는 것들이 여자 불러서 술먹고...에휴,2
멍청한데 몸만 쓸 줄 아는 것들 수준 나오는 거지 뭐,2
"20, 21학번 애들은 수준이 왜 이러냐?",2
미성년자도 아니고 알아서 제대로 하는 게 없어,2
인정 ㅋㅋㅋ 걔네들 팀플에서 진짜 못해,0
그 정도면 그냥 사회성이 부족한 것 갗아,0
십일조 액수에 따라 직급 나누는거 보고 기독교 안 믿음,0
역시 믿음보다는 머니인가 봄,0
교회도 운영하려면 돈이 있어야 하는 건데 그게 이해가 안 되는 잼민,2
너 생일 땐 뭐했냐?,0
생일 때 맛있는 거 먹고 놀았지~,0
너 친구도 없으면서 재밌게 논 척 하지마 ㅋㅋ,0
뭐래 너보다 친구 많아~,0
어이가 없다...,0
내가 더 어이가 없는데?,0
너 아싸인 거 세상 사람들 다 아는데 왜 이렇게 나대냐?,2
급식 때가 난 제일 성숙한 줄 알았는데,0
ㅋㅋㅋ 올해 들은 말 중에 제일 우습다,2
너네 엄마도 우스우시겠다,2
재벌도 요플레 뚜껑 핥아먹나요,0
재벌도 조강지처 버리나요ㅋㅋ,2
생긴 건 몽골리안 같은 게 결혼은 서양 귀족처럼 하려고 하네,2
내 결혼에 참견하지 말아줄래?,0
장난이니까 상처받지 마,0
집착하는거 ㄹㅇ 소름끼쳐 상대가 아니면 아닌거라고,0
진짜 주제파악 안되는 애들보면 짜증남,2
주제파악은 너무하고 거절했는데 자꾸 스토킹하는게 잘못된거지,0
가끔 아지매들 헛소리하는 거 보면 진짜 죽이고 싶음,2
저런데도 사람들이 줄서서 먹는다고? ㅋㅋㅋ,2
ㅇㅇ 방송에 나온 곳이라고 인증샷 찍을라고 머리빈 여자들 환장함 ㅋㅋㅋㅋ,2
나는 걔 사투리 쓰는 거 개 역겹던데,2
사투리 쓰는 게 뭐가 어때서,0
가정에 충실한 남자가 최고야,0
아랫도리에 뭐 달린 것들은 그냥 죄다 밖으로 나돌아싸서 그런 남자 찾기 힘들지,2
맞아 그니까 내가 결혼하기 싫은거야,0
그냥 맘 편하게 혼자 살래,0
요즘 인스타에서 뜨는애들인데 어때?,0
강남 사거리에 저런 얼굴 내 꼬털이 방바닥에 널린거보다 더 많이 널림,2
하긴 성형을 다 똑같이 했나 누가 누군지 알수 없네 ㅋㅋ,2
짐승처럼 쳐먹는 거밖에 못 하는 주제에 누굴 가르치려 들어,2
먹방 bj들은 돈에 눈이 멀어서 아무 노력 없이 돈 벌려는 버러지들임,2
사람보고 버러지라고 욕하는 너도 좋게 안 보임,2
수도권 10시 영업 연장하니까 자영업자들 좀 괜찮아지겠다,0
역대급 통제사회 바이러스 타이밍까지 조정하는 위대하신 령도자냐?,2
이건 나도 동의 과학근거도 아니고 오합지졸 어공 한심이들만 있나,2
취업 잘 된 선배들 보면 너무 부러움,0
진작에 열심히 살았어야지 닌;;,2
이제라도 열심히 해서 너보단 내가 잘 산다 ㅋㅋ,2
한국에서 귀하다는 음식 특징은 맛이나 영양가는 그저 평범하다는 거야,0
ㅋㅋㅋ원래 비싼 건 다 맛 그저 그런데 거지들이 괜히 환상 가지고 처먹어서 그렇지,2
삭스핀도 고무 처먹는 맛인데 사치품이랍시고 허버허버 먹잖아,2
나 학점 망했어...,0
너 무뇌충처럼 앞날 생각도 안하고 술만 처먹더니 꼴 좋다,1
그 정도면 자업자득이야,0
어쩌려고 그렇게 놀았어?,0
다음 학기의 나한테 몰빵했지,0
너답다 진짜...,0
흑인들 이빨만 허연거 개웃기네 진짜 ㅋㅋㅋ,2
그게 왜 웃겨? 넌 양치나 좀 해 누렁니야,2
흑인 노예들이 꼴에 시대 바꼈다고 치아 관리하는게 안웃기냐,2
정치인만 되면 애들이 다 왜그렇게 되는거냐,2
다 돈 쳐먹은 건지 애들이 이상해져,2
너라고 다를거 같냐?,2
꼬우면 니가 정치인 하던가 ㅋㅋㅋㅋ,2
ㅋㅋㅋ 꼴 좋노 몸 팔아서 돈 버는 애들 이제 굶겠네 ㅋㅋ,3
ㅋㅋㅋ 앞으로 노가다나 뛰면서 살아라,2
여태까지 돈 쉽게 번 대가다~,2
그래도 뭐라도 할 거 같은데,0
할 건 다 하고 논란 잠잠한 사람들은 무슨 능력이 있는지 궁금함,0
옛날에는 도덕성 같은 거 안중에도 없고 능력 만능주의라 그럼,2
아이돌 실력 없는 애들은 거른다,2
그럼 다 걸러야 됨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2
플러스 사이즈 입든 말든 상관 안하는데 플러스 사이즈도 아름다워요 이러진 말자,0
쓰레기를 보고 예쁘다고 하면 그게 제 정신이야?,2
그러게 플러스 사이즈도 정도껏이어야지 팬티 위로 옆구리 살 흘러넘치는 건 그냥 인생 포기한 거잖아,2
지금 빨리 나가야 하는데 왜 이렇게 느리적거려?,0
너 때문에 지각하면 니가 책임질 거야?,0
한 대 맞아야 정신 차리지?,2
안 맞아 버릇 하니까 군기가 빠져가지고,2
미안해 얼른 나갈게,0
오늘 그래도 비교적 시간이 빨리가서 너무 좋다,0
아 나는 팀장 멍청이같은 놈이랑 같이 있어서 시간이 너무 느렸어,1
아씨 불쌍하다 그런 팀장이랑 원팀이라니,2
대학원을 왜 가는데;,0
너같이 중소기업 갈 바에 대학원 가서 교수할래,2
니가 교수를?ㅋㅋㅋ 웃기지마,2
한 가지 특출난 재능 없으면 그냥 공부나해,2
너정도 공부해서 뭐 될 것 같냐?,2
너보단 잘 살 거야,2
파퀴벌레들은 왜 자꾸 알 까놓고 난리냐,2
설마 그거 파키스탄 사람들 말하는 거야?,0
응 당연한 거 아니야?,0
어떻게 사람을 바퀴벌레한테 비유할 수 있어?,0
다들 그렇게 부르는데 뭘 그러니,0
하루종일 집에 처박혀서 뭐하냐,0
나도 나름 집에서 바쁘다고,0
친구 없어서 집에만 있는 거면서 핑계가 좋다~,2
연예인 빤스 까려고 ㅋㅋ,2
한국 사는 동남아인들은 거의 불법체류자 아님?,2
사는 곳에 동남아 사람 많으면 저렴한 이미지됨,2
엥 그런가 전혀 모르겠는데?,0
서울은 요새 거의 다 외국인들 많이 살지 않나?,0
외국인들은 괜찮은데 똥남아가 문제임,2
이 사람은 제가 잃어버린 형이 맞습니다,0
형 그동안 잘 지냈어?,0
뭐야 너 몸에서 왜이리 쉰내가 폴폴나?,2
형이라는 놈이 오징어 같이 생겨가지고는 할 소리냐?,2
20년 만에 찾았더니 무슨 거지가 내 앞에 있네?,2
너 말 다했냐?,0
저기 제 동생 아닌거 같습니다.,0
내가 저 아프간 대통령이 하는 말 해석해 줄까?,0
도망가서 미안하다... 2천억 고맙다... 라는 뜻임,0
어? 이거 어떤 빨갱이 지도자가 똑같이 했던 말인데?,2
여친이 바람피우는거 걸려서 헤어졌다.,0
모르는척 하고 박음용으로 쓰지ㅋㅋ,3
너 진짜 똑똑하다ㅋㅋ,3
아 배아파 아까 먹은 밥이 체했나?,2
그러게 급하게 먹더라. 누가 쫓아오냐? 돼지같이 빨러먹더만,2
돼지? 말 다했냐? 뒤질라고,2
맞잖아 엄청 급하게 먹더만. 무슨 진짜 짐승인줄.,2
짐승한테 맞아볼래? 어디서 말을 그런식으로해,2
무슨 말이야. 너 뚱뚱한 아니야? 맞는말하는데 왜 화를내?,2
뚱뚱하긴하지만 말을 꼭그렇게 해야되냐? 엄마가 없어서그래?,2
오늘 점심은 내가 쏜다아~,0
왠일이야 기분이 왜 이렇게 좋아보여?,0
나 아까 팀장님이 나보고 뇌가 참 순수하대,0
너 설마 그거 긍정적인 의미로 받아 들인건 아니지?,0
에이 넌 뭘 또 삐딱선 타니?,2
순수하고 순진하다는 건 좋은 의미잖아..,0
우리 긍정마인드로 살자 친구야,0
어휴 나이 어려서 순진한거는 순수하다 하지,0
나이 들어서 순진한거는 그냥 멍청한거야,2
휴우 푼수떼기 어쩌면 좋니?,2
빨리 이동 안한다고 구급대원 때린 틀딱 사건 아시나요?,2
공짜 택시 탄 줄 아나? 구급차 왜 탄거임?,0
저런 것들 때문이라도 고려장을 부활해야한다니까,2
사건 나면 오또케오또케 발만 동동 구르다가 시민에게 옷 한번 벗어줬다고 특진하는 무쓸모 여경 왜 뽑냐?,2
따뜻한 위로 이 GR하며 사진 찍어서 홍보용으로나 쓰고.,2
남자들 또 자기랑 상관도 없는 일에 풀발기하네.,3
웅앵웅 초키포키 뭐라는지 들리지도 않아. ㅋ,2
남자가 그냥 이기더라,0
둘다 격투기 배운사람 맞나 싶던데,0
그래도 체급으로 보면 여자가 우세하던데?,0
남자보다 어깨 넓어 보이더라,2
뱃살 출렁거리는거 역겨워서 보다 말았다,2
부정선거 말만 나오면 댓글부대 출동하는 거 보니 개표조작이 확실해.,0
그 새기는 간첩이잖아.,2
아니 걸그룹들은 왜 데뷔 5년 정도만 되면 다 해골임?,2
곧 죽을 거 같이 생김 기아냐 진짜,2
너같이 돼지인거 보단 낫지 않을까?,2
쟤는 다리사이에 다리가 하나 더있네ㅋㅋ,3
넌 다리사이에 치토스 한개 있잖아,3
너가 내꺼 본적 있어?,0
꼴페미들 긴머리 여자보고 단백질 히잡이라고 개드립친거 진짜 실화냐?,2
쿵쾅이들 시선 받는 게 너무 싫어서 셀프 지방 히잡 두르고 다니나봄,2
얼마나 사랑받아본 적이 없고 못났으면 저럴까 애잔,2
신작 촬영중인 일본누나 너무 예쁘다,0
그래서 몇컵인데,3
적어도 D컵일 듯...?,0
벌도 안받고 왜이렇게 오래오래 사나 했더니 말년에 고통으로 몸부림치겠네,0
억울하게 죽은 목숨들 저승입구에서 기다리고 있으니 죽지도 살지도 못함,2
진통제도 주지말고 밥도 못먹고 오래오래 살다 가죽만 남으면 지옥에나 떨어져라,2
왜 이렇게 나보다 어린 애들이 막 대하지,2
니가 만만한가봐 ㅋ,2
잘해준 게 죄지 ...ㅋ,0
86세 할머니가 차 몰다가 중앙분리대 넘어서 사고 내놓고 급발진이었다고 그랬대,0
86세 할머니가 운전이라니 노망난 거 아니야?,2
"하여튼 급발진 사고 특징은 운전 경력 5년 미만 초보운전자, 여성 혹은 노인들에게만 나타난다는 거임",2
패전 직후인 데도 조선하고는 차원이 달라.,0
"왕조는 무슨 왕조, 도망이나 다니는 미개한 샛기들이야.",2
우리 동아리 모집하고 있는데 19학번이 지원했어,0
19면 이제 화석 아니야?,0
화석이 눈치 없이 지원했네ㅋㅋㅋ,2
그러게 ㅋㅋㅋ 동기들 군대가고 심심한가 봐,0
나이 먹었으면 눈치 좀 챙기지 ㅋㅋㅋ,2
젓가락질 이상하게 하는 사람들은 선천적으로 지능 낮거나 부모가 없거나 부모한테 방치된 흙수저 집안 셋 중 하나다,2
이런 사소한 걸로 부모 운운하는 거야말로 부모 없는 애들 아니냐?,2
ㅋㅋㅋ그럼 그런 사소한 것도 제대로 못하는 너는 저능아고?,2
이사람이랑 사귀는거 어떨 것 같아?,0
이미지만 봐서는 좀 촌티나는 것 같긴한데,2
촌스러워 다른 사람 만나 촌티는 불치야,2
우리 아들 집에 갔더니 우리 아들이 설거지를 하고 있더라,0
뭐? 며느리는 뭐 하고?,0
그 고얀 년은 퍼질러 자고 있던데,2
니 아들은 무슨 그런 여자를 데려왔다니?,2
남의 집 귀한 아들 데려다 무슨 짓인지 몰라,0
억장이 무너져 내리더라,0
조국 딸 부산대 의전대 합격 취소됐대,0
법무부장관 안했으면 잘 살았을텐데 괜히 깝치다가 3대가 망하는구나~,2
장관도 법무부가 아니라 문체부 같은거 였으면 그냥 그러려니 했을거임ㅋㅋ,0
역선택이 뭔지 보여줄게,0
니들이 바라는 정권교체 그딴 거 없다,2
나라 앞날이 그저 걱정이다,0
동남아 여자 수입하지말고 러시아 우크라이나 벨라루스 여자 데려와야함.,2
얘네들은 가난해도 백인이고 이쁘니까 한국와도 무시 안 당함,2
"얘넨 망한 국가 탈출해서 선진국에 정착하니 좋고, 한국은 백인 들여오니 좋은거지",3
동남아 들여오면 서로 피곤할뿐이다,2
지잡출신 암세포도 생명 드립치는 작가 수준 알만하지 않냐?,2
남편 죽은 것도 저사람 액운때문인듯 소오름,2
남의 불운한 일 함부로 입놀리다 너한테 돌아간다,2
인터뷰 보면 말 잘하는 듯.,0
똑똑한 사람 같기는 하더라.,0
운전을 너무 황당하게 해서 쫓아가 보면 90%가 아줌마임,0
운전 이상하게 하는 사람들 중 90%가 아줌마라는 자료 있나?,0
개인 경험만 인용하지 말고 객관적인 증거를 갖고 와,0
도로에서 김여사한테 목숨의 위협 느껴보면 너도 생각 달라질걸?,2
지들 보스 털리니까 홍어들 좌표 찍고 개떼같이 몰려드네,2
아 어디서 과메기가 말을 하네,2
가던 길이나 가라 조선족아,2
이성친구랑 1박2일 여행 가능?,0
매우 가능 ㅋㅋㅋ,0
가고 싶냐? 어휴 ㅋㅋㅋ,2
학교 오는데 복장이 그게 뭐냐?,0
왜 이 옷이 뭐 어때서,0
몸매도 별로면서 노출을 왜 이렇게 좋아해;,2
몸매가 좋아야 노출할 수 있는 거야?,0
그건 아니지만 남들의 눈을 좀 생각해주지..,0
아무도 내 옷 신경 안 써 ㅋㅋ,0
나도 지금 후보들 중에 제일 났다고 생각함.,0
그치? 똑똑한 사람 같더라고.,0
똑똑한 사람이 덜떨어지게 사기나 당하냐? 한심함 ㅋㅋㅋ,2
나는 세상이 망해서 법이 사라지면 무조건 쟤부터 빠따로 쳐 죽인다.,2
너는 쟤를 왜 그렇게 싫어하냐?,0
"하 진짜 저 약아빠진 얼굴도 짜증나는데, 사람 깔보는 저 태도가 너무 싫어.",2
그렇다고 뭘 죽이고 싶을 정도로 미워하냐~,0
내 죽기 전 소원이 쟤가 나한테 제발 살려달라고 무릎꿇고 비는 걸 보는거야.,2
코로나 정치방역하는 것들 이단 옆차기로 옥수수를 싹다 털어버려야 함,2
쟤네는 절대 코로나 극복할 의지가 없음,0
선심성 세금 돈잔치 하루살이 정치 싹다 가산몰수해서 노예로 삼아야 함,2
공익은 군인이 아닌데 어떻게 군인권센터에 신고를 해 ㅋㅋㅋ,2
공익은 국방부가 아니라 여가부에서 관리하지? ㅋㅋㅋ,2
응 어디 모자란 애들이라 여가부에서 관리해~~~,2
약 빨다 보니 환각이라도 보였나 봐,2
같은 빡빡이라서 무슨 텔레파시가 통했던 거 아닐까,2
남 욕 할 시간에 공부나 해 친구야,2
너 사회성 진짜 없다,2
남 욕하는 거 들어주고 동조해주는 게 사회성 있는 사람의 행동이냐 넌?ㅋㅋ,0
대학 동기 SNS 보니까 명품하고 무슨 고급 호텔 놀러다닌 사진이 많더라,0
머리는 텅 비어서 부모가 주는 돈이나 아무 생각없이 쓰는 된장녀네,2
좀 솔직해져라 부러우면 부럽다고 너같은 구질구질한 흙수저보단 10000배 나은데?,2
진짜 결혼하고 싶네,0
요즘 결혼하기 얼마나 힘든지 몰라?,0
그래도 이대로 늙어죽긴 싫은걸,0
모아둔 돈은 좀 있냐?,0
이제부터 모을꺼야,0
내가 볼때 넌 그냥 마누라 설거지나 해줘야되는 퐁퐁남 인생이다,2
나 스터디카펜데 계속 툭툭 소리내는 애 있어,0
아 진짜 짜증나겠다,0
시끄럽게 하는 애들한테 가서 확 볼펜으로 머리 찍어버리고 싶어,2
어우 야 그건 좀 무섭다 ㄷㄷ,0
저 애새기와 그 어미는 국외추방해야 한다,1
"국외추방이라니, 다른 나라에 피해주지 맙시다",0
그럼 어떻게 처리하는 게 좋을까?,0
뚱땡아 밥 좀 그만 먹어라,2
너나 나나 별 차이 없거든 ㅋㅋ,2
뭐래 두배는 차이날 것 같구만,2
적어도 경제 관련해서 이 정도는 아니었다고,0
낙태 종용한거면 좀 심각한 사안 아님?,0
하긴 우리나라는 그런 거에 예민하니까,0
복귀 하려면 힘들긴 하겠다,0
짱깨들 한국 성형수술 원정와서 붕대 칭칭감고 미이라 디멘터처럼 출몰하는 주제에 쌍수 비난은 왠말?,2
짱꼴라열등족속들 부러워서 배알꼴려 돌아가시겠네,2
오늘도 화장 못하고 출근했음,0
그래도 솔직히 편하긴 했음,0
님 때문에 눈 썩었을 회사 직원분들 불쌍 ㅋㅋㅋ,2
너 내가 어떻게 생겼는지도 모르잖아,0
그리고 화장 안 하고 싶으면 안 하는 거지,0
님 혹시 탈코 페미임? 우웩,2
소품용 총에 실탄이 들어있어서 스태프가 죽었어,0
총을 쏜 배우는 실탄 확인도 안한거야?,0
당연히 소품인줄 알았대,0
그게 말이 되냐?,0
사실 스태프 죽여버리려고 설계친거네,2
아 배아파 진짜 화장실 시급인데 교대할 사람 왜 안오는거야,0
너랑 교대할 사람 진짜 시간개념 개빻은 스타일이야,2
아 진짜 이래서 대굴통 텅텅인 것들은 채용하면 안된다니까,2
쟤는 머리를 장식으로 달고 다니나?,2
너무 심하게 멍청하긴 하지ㅋㅋ,2
저렇게 멍청한 것도 설마 유전인가?,2
그러니까 쟤 부모도 저렇게 한심하게 살겠지.,2
가난한데 멍청하기까지 하네.,2
어차피 미국은 천조국이라 못 이겨~,0
그냥 땅에 머리 박고 총만 쏘면 되니까~,2
그럼 우리는 기껏해야 양키들 총알받이 밖에 안 되는 거네.,2
"이 청첩장 봐봐, 신랑이 누구인지",0
? 이 사람 니 남친 아니야? 내가 잘못 보는건가,0
"맞아 ㅋㅋ 내가 상간녀래, 나도 진짜 몰랐어",0
와 및흰색희; 이런 애는 그냥 사형도 합법으로 하면 안 되냐,1
난 이제 헷갈린다 우리나라 이름이 한국인지 북한인지,0
대통령이 간첩인 나라가 있다?,2
쟤는절대곱게죽여선안됨,2
모든 국가유공자가 할인이 가능한가요?,0
아닙니다. 안되시는 분도 계십니다.,0
어떤 국가유공자가 할인이 안되는지요?,0
고객님 그건 아직 확인을 못했습니다.,0
대체 너는 그럼 아는게 뭐냐?,2
저능아 같은 것들이 매국노 감싸느라 정신이 나갔네~,1
이 정도 했으면 역겨워서 토악질이 나와도 이상하지 않을 것 같은데ㅋㅋ,2
일하기 싫다.,0
게으름뱅이들은 다 죽어야 돼.,2
참고로 네가 귀머거리가 아니라면 들었겠지.,2
초딩 때 비비탄 총 쏘고 놀던게 성인돼서 컴퓨터 게임하는거 보다 재밌었음,0
당연하지 ㅋㅋ현실 슈팅 어드벤쳐 게임이랑 집구석 마우스 조준이랑 같냐?,0
비비탄 총에 눈맞고 장애인 됐는지 당연한 소리를 쓰고 앉아있네,2
복잡해야 개돼지들이 못 찾아 먹지.,2
카드 캐시백은 또 뭐 하는 거냐고?,0
그냥 막 쓰고 다 죽으라는 거야.,2
개돼지들은 밥그릇을 뺏어야 길들이기 쉽지.,2
촛불 확 싸지르기 전에 이제 좀 사라져 주면 좋겠다.,2
강아지 수술비 얼마나 나왔어?,0
상상 그 이상이야,0
사람 키우는 것보다 돈이 더들어간다니까?,0
보험이 없으니까 허리가 휘지,0
얘 살리려다 내가 죽겠어,0
그러게 진작에 된장 발라서 뚝딱 하라고 했잖아,2
나는 맨날 다이어트 실패하는 니 꼴을 보면 너무 한심하다,2
내가 실패하고 싶어서 한 게 아니잖아...,0
의지가 얼마나 없으면 그 모양이냐는 거지...,0
의지의 문제가 아니라 나한테 다이어트는 불가능이야...,0
그렇게 단정짓는 것부터 넌 틀려 먹었어,0
니가 그러니까 돼지가 되는거란다 꿀꿀아,2
요즘 연애 예능 너무 자극적이어서 보기 거북해,2
일반인들 전 남친 전 여친들 모아놓고 바꿔서 연애시키는 그 프로는 거의 스와핑 아니야?,3
그러네 ㅋㅋㅋ 이러다 전 남편 전 부인 불러놓고 바꿔서 자라고 하겠어,3
아 썸녀 생겼는데 걔는 꼭 저녁 8시만 지나면 연락이 잘 안 돼,0
누가 봐도 걔가 어장관리하는 건데 더 슬픈 건 넌 그 어장의 수초만큼도 안된다는 거임,2
다른 썸남들하고 저녁마다 돌려만나면서 헤헤실실 술 먹고 밤 보내고 하는 거겠지,3
별 시답잖은 걸로 기사쓰네,2
얼마나 받았으려나?,0
니가 기사 이해 못하는 건 아니고?,0
대목에 유세한다고 시장을 오면 장사는 어찌하라는 거야,0
도리도리 국민 밉상 등극하고 싶어 안달이네,2
멧돼지 뒤룩뒤룩 살쪄서 눈알 뻘개갛고 낮술 쳐먹고 있네,2
쟤 왜 저렇게 발달 장애놈처럼 웃냐,2
으 더럽고 너무 역겹다,2
쟤는 여태 정상인들이랑 섞여 사려고 아등바등댄 거였음 ㅋㅋ,2
ㅎㅎ부디 두분 잘 싸워서 패가 망신하세요~,2
ㄹㅇ 저게 정치인들 입에서 나올소리냐?,0
저런 국회의원들이면 우리나라 이제 망할일만 남았다 아자ㅎ,2
방학언제 끝나냐 힘들다 진짜ㅜ,0
선생들은 방학에 쉬고 월급까지 받고 개꿀이네,2
인간적으로 무급을 하던가 나와서 행정일이라도 해야하는거 아냐? 세금먹는 좀벌레들,2
남들은 스펙쌓고 취업하는데 기껏 한다는게 무덤파는 패륜범죄,2
일베버러지야 그냥 나가 죽어라,2
남편 자식들은 결혼하면 저능아가 되는지 혼자서는 지네 집도 못 가,2
아이 데리고 갔다오라니까 어떻게 자기 혼자 데리고 가냐고 안절부절이야,0
말도 마 우리 남편도 손가락이 부러졌는지 지 혼자서는 반찬도 못 꺼내 먹어,2
유독 투수들 중에 멧돼지들이 왤케 많은거냐,2
살집 있는 투수들도 한국 좌완 선발 탑 20안에 들어간다,0
탑 20에 들어가든 말든 나는 야구장에 멧돼지들 뛰어다니는거 보기 싫다.,2
보라색 옷은 진짜 잘 받기 힘들다,0
예쁘면 커버되는데 니 못생긴거 핑계 대지마,2
닌 색이 문제가 아니라 니 얼굴이 문제임,2
난 왜 머리숱은 많은데 눈썹이 없지,0
그게 나아 눈썹은 그리면 되잖아 그리기도 쉽고,0
근데 탈모인들은 진심 노답 뭘해도 박복해보임 ㅋㅋㅋ,2
내 얼굴 찍힐 거 같아,0
걔네들 얼굴 찍혔다고 댓글 달면 조용히 삭제한다?,0
그리고 답글로 걔 빠순이 빠돌이가 몰려와서 피해자 후드려 팸,2
진짜 개념없는 놈들 집단이야,2
오히려 우리 세금으로 벌금 대신함,0
그게 사실이면 내로남불 역겨운 좌좀들 박멸해버려야 됨,2
퇴사 안 한 젊은 친구들이라도 제대로 대우해 줘야지,0
사실 기업이 신입사원들을 나사 취급하고 있는 건 맞잖아?,0
어린 게 기업에 대해 뭐 아는 게 있다고 입을 놀려?,2
잘 먹는 척 하는 거 역겹다,2
맞아 못 먹는 척 하는 게 차라리 귀엽겠어,2
강아지 데리고 산책하는 남자놈들보면 여자들 관심끌라고 하는 듯,2
여자랑 말도 못섞어본 파오후들이 꼭 강아지 데리고 산책다니더라,2
강아지한테 관심을 주지 말아야됨,0
아 운전진짜 머 같이 하네,0
노망난 할마시가 집구석에서 빨래나 쳐하지 운전질이야,1
머라고? 이부모도 못 알아볼 놈아!,1
중국 표절 왜 이렇게 많이하냐..,0
한국 일본 다 표절 겁나하는데 ㄹㅇ 끝판왕은 짱깨들임ㅋㅋ 기생충 바퀴벌레들,2
첩미니를 빠는 년들은 머리에 뭐가 들었지,2
상간녀 지망생이야 뭐야ㅋㅋ,2
생각보다 순하고 정신상태 멀쩡한데?,0
그냥 방구석 루저가 입만 좀 걸걸한 것 같은 상태일 뿐.,0
잘 모르고 막 욕했었는데 사과하고 싶다.,0
유튜브에서 이상한 댓글 달고 그런 애들 막상 유튜버가 고소하고 그러면 바로 내빼던데?,2
아예 그런 댓글을 쓰지를 말지..,0
그런 애들 그냥 무지성으로 냅다 들이박잖아ㅋㅋ,2
막상 고소를 당하면 진짜 심각한 일이라는 걸 알게 될 텐데 ㅠㅠ,0
그러니까 무식한 게 용감한 거라더니 저런 애들 진짜 답이 없더라고~,2
남 먹는거 쳐다보는 게 가장 추접스럽댔는데 골빈 것들 쩝쩝대는 거 쳐다보는 것들 ㄹㅇ 한심,2
왜? 많이 먹는 거 보면 나는 그렇게 못 먹으니까 대리만족 되고 재미있던데?,0
어휴 똥 만드는 기계 얼마나 먹고 싸재낄까 상상만 해도 우웩,2
설거지하고 빨래 개키면 돼,0
싫은데? 내가 왜? 얼마 줄건데?ㅋㅋㅋ,0
초딩이야? ㅈㄴ 유치하게,2
"씨도둑은 못 한다고, 그 돈도 아버지란 놈이 횡령한 거야.",2
어우 얘 노래는 그냥 욕만 가득한데 이런 저능아가 쓴 걸 좋다고 빨아대는 수준하고는..,3
쟤 좋아하는 애들은 그냥 얼굴이랑 몸보고 좋아하는 거 아니냐?,2
실제로 노래하는 애들 인성 터졌다던데?,2
아마 팬들한테 고마워한다거나 그런 마음은 1도 없을 거야~,2
저렇게 쓰레기같은 글을 써도 차트에 올려주는 빠순이들이 있는데 뭐가 걱정이겠냐~,2
아 한녀들 미투 진짜 지겹지도 않나,2
나 어릴때 울기만 하면 할머니가 너 거기 떨어진다고 그랬는데 그럼 나도 우리 할머니 미투로 신고해야 되냐,2
그니까 하여튼 여자들 피해망상 과대망상이 특기라니까,2
아프간 난민들 우리나라로 들어온거 알지?,0
갈곳 없으면 그냥 총맞고 다 뒤지지 왜 한국까지 쳐들어오냐,2
그니까..우리나라가 쓰레기 처리반도 아니고..,0
양배추 가격 폭등해서 샐러드 비싸졌대,0
